set,label,f0,mfcc,cqt
val,0,234.09997539380956,"[-4.5137988e+02  8.5969490e+01 -2.6709671e+01  1.4773625e+01
 -1.6453022e+01  1.1925018e+00 -1.8239396e+00 -3.6412373e+00
 -8.7008314e+00  1.4188528e-01 -8.6057301e+00 -6.7233715e+00
  1.7313858e+00 -1.1541420e+01  2.2074416e+00 -7.9572392e+00
 -2.5991285e+00  1.1733376e-01 -4.1133118e+00  3.7856214e+00]","[0.46191043 0.42719078 0.34644917 0.36107507 0.4318553  0.56424725
 0.4884009  0.52683944 0.43072572 0.3042063  0.3276762  0.36470264]"
val,0,235.09945447341354,"[-474.91397      71.37258     -31.292063     35.004227    -23.071476
   13.615882    -11.837887     -3.4931948   -15.689003     -2.8932545
   -6.391615     -8.5490885     8.786814    -11.086295     12.588633
   -5.310533     -0.56292146    3.0609038    -4.385932      5.278571  ]","[0.4394304  0.45628658 0.45966575 0.34937358 0.4417656  0.5855821
 0.5934376  0.5722593  0.5303128  0.4027916  0.36362275 0.38525125]"
val,0,242.65044228823407,"[-405.13205     89.925064   -30.971773    15.309634   -24.613829
   -1.416016    -5.550097    -8.559657   -14.681903    -2.6305034
   -7.8481607   -7.90146      2.09717     -9.105666     5.6772614
   -8.713373    -1.0838526    1.062615    -6.059325     4.6580935]","[0.48411813 0.40402764 0.34935087 0.37130472 0.45830005 0.5557386
 0.46732122 0.5016306  0.4369847  0.42222783 0.40345863 0.443477  ]"
val,0,286.82388818004466,"[-4.3691357e+02  6.8538338e+01 -2.4005026e+01  4.1249382e+01
 -1.9473618e+01 -3.4126043e+00 -2.1921606e+00 -3.6298337e+00
 -1.7528509e+01 -1.7436589e+00 -7.0747757e+00 -1.0715310e+01
  4.1277728e+00 -7.5692353e+00  4.5894537e+00 -8.4794769e+00
  2.1176813e+00 -2.3005889e-01 -3.1043472e+00  1.0745897e+01]","[0.59136796 0.5496965  0.45303026 0.46205753 0.5740043  0.60256165
 0.47506732 0.5274154  0.3590163  0.3096586  0.31519592 0.4100084 ]"
val,0,237.94982521855331,"[-4.7880588e+02  9.5267593e+01 -3.3894962e+01  2.0918617e+01
 -2.1777521e+01  1.6513938e+00 -1.5198499e-01 -3.3881044e+00
 -1.1396186e+01 -1.6350117e+00 -9.2972984e+00 -6.2936783e+00
  4.8836365e+00 -8.5384951e+00  3.1475255e+00 -9.8092279e+00
  2.0609186e+00  6.6489333e-01 -6.7572212e+00  6.2194986e+00]","[0.5413032  0.5231106  0.41407815 0.4027908  0.50256956 0.5112542
 0.4032548  0.49544525 0.47782025 0.36907864 0.32157198 0.38965443]"
val,0,245.4213587011467,"[-4.6077539e+02  7.8039108e+01 -3.3918865e+01  2.5790327e+01
 -1.2795194e+01 -1.2287445e+00 -7.8426547e+00 -8.5310583e+00
 -1.2322184e+01 -4.3607197e+00 -1.2941182e+01 -7.3711991e+00
  2.4897598e-01 -1.1841518e+01  4.6747055e+00 -1.0420614e+01
 -1.4440349e-01  3.0151641e+00 -2.3504994e+00  7.6335912e+00]","[0.3966111  0.3756817  0.30701208 0.3045292  0.50077236 0.5847186
 0.4881194  0.46632022 0.42299178 0.40984938 0.3515583  0.3238355 ]"
val,0,210.2182788983597,"[-4.9087811e+02  9.7936340e+01 -2.5379128e+01  1.9878134e+01
 -9.8306541e+00 -6.2250319e+00 -2.8235455e+00 -8.3181046e-02
 -1.2061145e+01 -5.7400832e+00 -1.0460432e+01 -7.8047142e+00
 -7.5331748e-01 -8.3775005e+00  5.3494406e+00 -1.0281952e+01
 -9.4151545e-01  9.8306274e-01 -7.2914529e+00  3.4460931e+00]","[0.43125772 0.41943964 0.3411441  0.3277914  0.5305556  0.61255777
 0.5759106  0.5781201  0.5105033  0.40242153 0.34033465 0.40652862]"
val,0,239.93503411539595,"[-501.0764       79.4574      -29.35863      21.676508    -15.837045
    4.1701035   -10.098799     -3.2236443   -15.606165     -2.4549277
   -6.377269     -7.8880587     2.505652     -8.686976      5.5131526
  -10.80206       1.3912961    -0.83177197   -5.1177354     3.6068773 ]","[0.37981704 0.48568973 0.49572805 0.41544324 0.5241766  0.51337403
 0.4662544  0.46126798 0.49320915 0.40235463 0.39502198 0.34677678]"
val,0,196.32076045924632,"[-5.0966299e+02  1.0225817e+02 -2.8140362e+01  2.1756596e+01
 -2.3203413e+01 -4.9120840e-01 -4.5741806e+00 -4.3474637e-02
 -1.2403757e+01 -1.6700574e+00 -7.3384104e+00 -5.2235131e+00
  4.7237639e+00 -8.4450703e+00  5.9717693e+00 -1.0182928e+01
  1.3978293e+00 -1.3525025e+00 -4.1710134e+00  6.1462960e+00]","[0.47117049 0.48759836 0.5492419  0.45280108 0.5681083  0.6188433
 0.53122497 0.5579617  0.5534856  0.39460838 0.34028074 0.39399853]"
val,0,249.96282045317753,"[-4.5486783e+02  7.1218277e+01 -3.5328144e+01  4.1527562e+00
 -2.4498486e+01  7.5248303e+00 -5.5998311e+00 -1.4309851e+00
 -1.5400446e+01 -3.8410583e-01 -4.1104827e+00 -6.1501884e+00
  5.2671475e+00 -8.3861570e+00  4.1876006e+00 -9.9905262e+00
  2.1153760e+00  2.1044862e+00  1.6930181e-01  7.5897064e+00]","[0.30883026 0.3762895  0.45019478 0.35274002 0.5230952  0.5980846
 0.5713122  0.56527835 0.53127646 0.43382663 0.3541477  0.31546625]"
test,0,284.05834319894547,"[-456.48474      76.493355    -41.921967     23.974844    -31.150599
    1.656803    -11.290341     -4.007001    -11.850687      0.47106987
   -7.8536177    -8.3984        5.213152    -11.211714      6.765555
  -11.635669      0.8795885     1.7245132    -0.9517069    13.2709055 ]","[0.44794476 0.4112955  0.4234637  0.34419122 0.5818607  0.59536654
 0.50464183 0.46481407 0.44113612 0.39212516 0.32405928 0.38075796]"
test,0,212.18813138370416,"[-4.9658191e+02  8.1867935e+01 -2.1443813e+01  1.0715908e+01
 -2.4581743e+01  4.6556373e+00 -3.4480481e+00 -1.1867236e+00
 -9.8659754e+00  2.9919009e+00 -4.9096899e+00 -6.6988759e+00
  4.3169031e+00 -8.7576294e+00  3.8644946e+00 -8.4301949e+00
  6.1546439e-01 -1.5976284e-01 -4.5127654e+00  3.2659974e+00]","[0.39944857 0.4337899  0.46324757 0.40667114 0.55460954 0.565816
 0.5366432  0.61516505 0.481987   0.40298396 0.32218078 0.33243188]"
test,0,250.12836259036567,"[-488.7067       83.23643     -24.514374     24.042925    -24.418346
   -5.638317     -1.1545277    -4.2144594   -11.981791     -1.2589093
   -7.346188     -7.815656      3.3860583    -9.139693      3.5984213
   -8.471586     -1.3554697     0.49742746   -7.530685      4.1079836 ]","[0.3745932  0.45713276 0.4835826  0.40110573 0.6062474  0.62384933
 0.5432109  0.5009793  0.46680838 0.38752407 0.30858696 0.31916776]"
test,0,269.43982775896126,"[-470.22        69.96236    -17.981781    32.593685   -24.946703
   -4.841177    -2.3588357   -6.8468647  -19.152437    -3.6912389
  -10.222679    -9.294982     2.224823    -7.25243      5.9290657
   -8.851717     3.2749228    2.0915349   -1.4132663    7.4770947]","[0.41121072 0.4543689  0.48463854 0.4177953  0.50071114 0.5554185
 0.5011594  0.49225312 0.5068325  0.39708546 0.33456993 0.35902616]"
test,0,248.76220750091014,"[-480.88168     72.54485    -29.240229    27.417688   -15.088407
    5.7581463  -10.164848    -5.9180827  -17.087412    -3.2663255
   -6.3042197   -5.070194     4.980571   -10.233426     7.460253
   -9.066073     1.4636692    3.6628962   -1.4071641    9.372261 ]","[0.40567338 0.44467127 0.44385478 0.39708617 0.5837824  0.5938704
 0.530341   0.53025496 0.41164786 0.41025457 0.39039984 0.38389993]"
test,0,240.62970466285384,"[-529.3649      80.92667    -25.410635    42.093346   -19.740889
    4.461442   -15.414307    -1.0390414  -16.59029     -1.9833391
   -7.3685293   -8.31514      8.584253    -8.053026     7.2031384
   -9.981321     4.622561    -2.4651425   -4.7715006    6.772128 ]","[0.35393462 0.41898388 0.5016199  0.4309863  0.6022314  0.5614773
 0.50748074 0.49198627 0.5141683  0.41283947 0.32564804 0.3335291 ]"
test,0,254.14659683441687,"[-4.7198285e+02  7.1655197e+01 -2.5557526e+01  1.6814177e+01
 -1.3133612e+01 -1.9912468e+00 -6.4487829e+00 -5.9346089e+00
 -1.1383849e+01  3.9392197e-01 -6.1156178e+00 -9.9522924e+00
  2.6610522e+00 -6.7677383e+00  1.6873069e+00 -7.7128797e+00
 -4.2949815e+00 -1.6268148e+00 -2.6999226e+00  4.5091372e+00]","[0.53787106 0.47743294 0.48252127 0.36589116 0.510038   0.5118392
 0.42380604 0.47727343 0.42893997 0.38732645 0.35439694 0.43269235]"
test,0,238.91005759973697,"[-4.6129877e+02  7.8074944e+01 -3.5336868e+01  2.4976477e+01
 -2.1554113e+01  6.4507341e-01 -4.7676535e+00 -6.2560763e+00
 -1.2012060e+01 -8.6587793e-01 -9.6498270e+00 -8.9087629e+00
  1.5987542e+00 -1.0469165e+01  3.5682313e+00 -1.1134841e+01
  4.3689746e-01 -1.0023699e+00 -5.3958654e+00  7.2314596e+00]","[0.42112854 0.48094413 0.45601255 0.3587136  0.5337737  0.5564197
 0.49826697 0.51687485 0.48801798 0.36938038 0.32096538 0.37001187]"
test,0,276.3650345774878,"[-4.4343942e+02  6.0653950e+01 -3.2871758e+01  1.8240784e+01
 -2.4823956e+01 -3.6940866e+00  3.6368977e-02 -5.5300484e+00
 -1.6271084e+01 -2.3409266e+00 -7.5549569e+00 -9.1578846e+00
  2.0234640e+00 -7.3707862e+00  1.5896329e+00 -9.4226742e+00
  1.5550718e+00  9.1997141e-01  1.1210670e+00  1.2860358e+01]","[0.40102485 0.47607824 0.4520001  0.37623876 0.5440898  0.51067656
 0.46541986 0.50022787 0.44169962 0.39479014 0.30281815 0.3162357 ]"
test,0,258.0981629650531,"[-5.1526312e+02  8.4954811e+01 -2.4430666e+01  3.8270191e+01
 -1.6295668e+01  2.2340410e+00 -6.9772735e+00 -7.8089337e+00
 -1.7514275e+01 -4.5079308e+00 -1.2230550e+01 -8.8095131e+00
  2.5970247e+00 -1.1388252e+01  3.8882962e-01 -1.1384053e+01
  3.1735942e+00 -4.5536060e+00 -2.1998765e+00  9.3354769e+00]","[0.3296285  0.34821513 0.36549255 0.26757747 0.42538074 0.36139813
 0.3393097  0.42618436 0.43963382 0.40806642 0.33154476 0.34952158]"
test,0,239.3362201394922,"[-4.66419708e+02  9.15634308e+01 -3.22549667e+01  1.43671684e+01
 -2.69004936e+01  2.38497543e+00 -8.07741833e+00 -8.35120583e+00
 -1.37331476e+01 -2.90520072e-01 -1.11270580e+01 -6.39775372e+00
  3.80886173e+00 -1.03599529e+01  5.51358747e+00 -1.39368486e+01
  1.03486693e+00  1.16557054e-01 -5.44245195e+00  6.47565222e+00]","[0.37137565 0.3666174  0.44258386 0.3463677  0.4719142  0.48373517
 0.3950174  0.43823272 0.45225108 0.44619802 0.3793006  0.36250076]"
test,0,252.51066304471036,"[-451.94812     74.318184   -23.670883    23.07944    -22.794075
   -2.564465    -0.6354309   -4.665268   -14.366833    -1.2183378
  -10.679345    -9.764952     1.9504031   -8.985313     7.8314004
   -8.12697      1.2157015    3.9815414   -4.9739895    5.3437586]","[0.4164143  0.43863162 0.4132132  0.3335483  0.47744542 0.54389393
 0.50454396 0.48853168 0.47873515 0.40189528 0.36586428 0.3712332 ]"
test,0,212.29052203343258,"[-4.9357367e+02  6.2928185e+01 -7.7688794e+00  4.6722141e+01
 -7.3615503e+00 -2.5116067e+00 -5.4515853e+00 -6.6038404e+00
 -1.5304286e+01 -7.7373996e+00 -1.3524369e+01 -8.2821655e+00
 -9.5530564e-01 -1.1059610e+01  6.1850495e+00 -7.9667535e+00
  2.3664427e-01  3.2497745e+00 -3.6130295e+00  2.9609456e+00]","[0.29975036 0.35768983 0.40998712 0.45513394 0.6217404  0.7353944
 0.59305614 0.5772848  0.43036896 0.38050848 0.3220506  0.3081104 ]"
test,0,244.98386447167525,"[-447.66464     77.227      -33.121376    10.699621   -25.1894
   -4.4767113    2.2777221   -3.936109   -14.752956    -2.1518445
   -8.297179    -7.20924      2.9415116   -9.10355      3.2751498
   -8.871028     0.8753601    5.0819864   -2.3343506    8.823585 ]","[0.3938089  0.42580348 0.47882748 0.36468372 0.4380618  0.54508656
 0.5267373  0.5602695  0.4866366  0.34707898 0.3047251  0.3611089 ]"
test,0,253.36724347060388,"[-490.2071      80.27484    -39.25999     51.838833   -19.488052
   -8.1725025  -10.609407    -3.2165248  -19.929039    -4.135792
  -13.338753    -9.6715975    2.2166817  -11.637834     7.422351
  -12.241032     7.2392836    1.3484026   -5.050749     6.013131 ]","[0.3190112  0.42633542 0.37902728 0.3375388  0.3815879  0.44797394
 0.42851633 0.5223679  0.485389   0.39354527 0.29980987 0.27770683]"
test,0,200.42155520203582,"[-4.9683276e+02  8.2921555e+01 -2.5076048e+01  2.5958593e+01
 -2.8770754e+01 -1.7989440e+00 -4.1913505e+00  5.3114662e+00
 -1.3213613e+01  1.3966553e-01 -2.6921909e+00 -8.9042168e+00
  6.8082128e+00 -7.2751684e+00  9.2036448e+00 -3.7611606e+00
  2.1683981e+00  2.7203772e+00 -1.7282228e+00  5.3639073e+00]","[0.506366   0.5781014  0.563541   0.46082982 0.63650787 0.6904319
 0.5555031  0.59213    0.48377675 0.47465056 0.42777818 0.4596808 ]"
test,0,231.5081005717088,"[-4.6502814e+02  7.3195061e+01 -3.1203808e+01  3.1623695e+01
 -1.2137960e+01 -7.7687650e+00 -2.6339865e+00 -1.0127427e+01
 -1.6893421e+01 -8.0142279e+00 -7.5260983e+00 -6.3734860e+00
 -1.4287420e-01 -5.2181101e+00  4.2810731e+00 -9.7086391e+00
 -7.3768389e-01  1.2498269e+00 -4.5197825e+00  9.6571808e+00]","[0.4143377  0.4496127  0.562056   0.43280965 0.44877243 0.5893727
 0.535365   0.55127794 0.47427538 0.37406427 0.3536466  0.3690585 ]"
test,0,340.020087972487,"[-4.3010635e+02  6.3588718e+01 -3.5651699e+01  1.8227678e+01
 -3.8344910e+01 -4.2166305e+00 -7.0301490e+00 -3.8822622e+00
 -1.2344609e+01  4.0180886e-01 -7.0433521e+00 -7.2047315e+00
  4.6048503e+00 -1.1238817e+01  9.0382600e-01 -1.2156897e+01
  4.7017536e+00  3.1225455e+00  4.9160399e+00  1.7775845e+01]","[0.38207185 0.50176847 0.53902304 0.45633724 0.5799164  0.60652786
 0.5224342  0.5108377  0.45061934 0.32182035 0.28926528 0.30641827]"
test,0,312.5802745353245,"[-465.3853      68.077995   -52.064022    16.130356   -32.29764
    8.558409   -10.738817     1.399552   -11.413291     1.5259138
   -2.1700954   -7.2970786    4.775193    -8.929557     6.1896377
   -9.74459      6.517261     1.9616464    1.5820522    8.662342 ]","[0.4304674  0.49217585 0.603006   0.467424   0.5651103  0.6153038
 0.52165043 0.567817   0.5195006  0.42662004 0.38063812 0.3807395 ]"
test,0,330.48188622257686,"[-448.2756       56.79568     -37.805748     14.470065    -25.136038
    3.7026289    -9.265385     -6.023547    -12.061954     -0.96810466
   -9.831987     -8.920672      3.097015     -8.969719      6.507559
   -6.4846625     9.462717      6.544456      0.7670508     8.204906  ]","[0.35879096 0.361027   0.45347747 0.3986997  0.47060665 0.4652687
 0.41301006 0.47301045 0.48536298 0.5049714  0.40114182 0.35407966]"
test,0,224.78735222237506,"[-445.00143      80.39058     -45.9583       15.681026    -21.087404
  -11.361779      4.0123324    -9.620694    -16.1478       -2.7263544
  -10.254215     -3.6965964    -1.4080034    -5.07881       8.340724
  -11.726839     -0.5353092    -0.93087405   -7.6295724     1.4247441 ]","[0.5036171  0.48694384 0.32233518 0.40941897 0.5312861  0.44288012
 0.41464868 0.55219066 0.43837136 0.3992317  0.37894782 0.41189194]"
test,0,279.6182338769301,"[-4.5458875e+02  7.2529648e+01 -4.5360210e+01  2.6149532e+01
 -2.9518066e+01 -4.5092578e+00 -4.1711807e+00 -9.8586807e+00
 -1.6635229e+01 -1.8892574e-01 -7.6571417e+00 -4.2454472e+00
 -2.5644443e+00 -1.1591458e+01  7.6052718e+00 -1.6282518e+01
 -7.4945569e-01 -2.5259988e+00 -5.4335809e+00  1.0237891e+01]","[0.4023019  0.46726787 0.39696753 0.48051623 0.53552526 0.5920696
 0.49615297 0.49379748 0.4208311  0.32067385 0.3414059  0.3471749 ]"
test,0,255.86095505382193,"[-4.8673041e+02  8.3461624e+01 -2.4586878e+01  3.4992733e+01
 -2.5966925e+01  3.5359579e-01  1.5452123e+00 -1.1113728e+01
 -1.5820204e+01 -3.2426548e-01 -1.1390205e+01 -8.4722061e+00
  4.8995199e+00 -8.6536369e+00  3.5958791e+00 -1.1624096e+01
  1.6612555e+00 -5.7606649e-01 -4.9657764e+00  9.9752178e+00]","[0.4398745  0.45381552 0.39189222 0.4222066  0.49190995 0.50756353
 0.3990471  0.43994752 0.38208777 0.38821313 0.3127028  0.3086397 ]"
test,0,237.05307328297724,"[-4.4219153e+02  7.8976845e+01 -3.5748466e+01  1.8436195e+01
 -3.4755905e+01 -5.7734098e+00 -7.4278498e+00 -4.3569751e+00
 -1.3608538e+01  2.3047526e-01 -8.8344498e+00 -6.4515009e+00
  5.8832903e+00 -7.8736930e+00  6.9331412e+00 -1.1495416e+01
  4.8697960e-02 -4.7317886e+00 -7.4031029e+00  4.9731870e+00]","[0.54016244 0.53779936 0.41536906 0.43139568 0.46181577 0.5397148
 0.5399021  0.5432954  0.5419083  0.48924577 0.46018568 0.45589104]"
test,0,265.1579774096134,"[-494.8046      91.26029    -31.945229    24.393166   -31.401798
    6.653509   -10.041071     2.1290917  -19.081179    -1.5955292
   -6.1819844   -8.09084      5.7009277  -10.360361     6.813775
  -13.701926     5.32238     -0.759162    -2.2411408    9.316493 ]","[0.41457203 0.43700024 0.3419531  0.38693866 0.45714986 0.55268747
 0.5611416  0.5667017  0.5531777  0.4434409  0.3671683  0.3806273 ]"
test,0,196.48485261738847,"[-471.10898    103.811516   -23.901754    10.205917    -9.74721
  -13.700707    -7.5161023  -11.623217   -12.987997    -2.6497142
  -11.649964    -5.9328694   -1.9050641   -8.045383     3.219238
  -11.2705145   -4.36423     -1.582942    -7.81519      1.0245309]","[0.34505817 0.3853407  0.38654408 0.45463482 0.5166809  0.5310696
 0.48229885 0.5261079  0.44593105 0.33085328 0.3144937  0.33864018]"
test,0,245.34429980714236,"[-522.1072      67.50236    -14.688361    59.723007   -17.765673
    7.090722   -13.083582     1.4694124  -22.757069    -2.0672915
   -7.4509487  -11.783849     5.8209143   -6.376028    10.976471
  -13.203241     4.749957    -4.682187    -6.6435723    6.2768598]","[0.55058783 0.54640484 0.4494118  0.47117576 0.5310984  0.5870199
 0.4958394  0.47712293 0.47187802 0.4680677  0.43794423 0.44062364]"
test,0,248.18813280940145,"[-4.8455518e+02  9.5514641e+01 -2.2064268e+01  1.8328602e+01
 -2.4424314e+01 -2.7961977e+00 -1.7127972e+00 -7.0524931e+00
 -1.5318968e+01  5.1003218e-01 -1.3056945e+01 -7.2732534e+00
 -1.9076794e-01 -1.0088964e+01  7.8567777e+00 -1.4358900e+01
 -1.2768213e+00 -1.4721441e+00 -5.0412517e+00  7.2881432e+00]","[0.41840306 0.43973225 0.35956186 0.43418106 0.53619903 0.5325066
 0.5156768  0.5529523  0.5621474  0.43711293 0.35563254 0.36232048]"
test,0,257.99625941421687,"[-4.2906067e+02  8.2292511e+01 -5.7717369e+01  1.0007225e+01
 -3.0158129e+01 -8.5502100e+00  1.3452899e+00  1.0228615e+00
 -1.6215948e+01  2.0074755e-01 -7.9885201e+00 -8.4371643e+00
  1.4661847e+00 -9.5161123e+00  5.0278177e+00 -1.4439911e+01
 -7.1147913e-01 -2.7026017e+00 -8.9623928e+00  4.2982616e+00]","[0.56009495 0.47857204 0.3606268  0.42433864 0.46550944 0.5034619
 0.46829388 0.4494442  0.43490416 0.3707289  0.40129942 0.47696456]"
test,0,267.96352296073707,"[-430.9045      71.40772    -38.77944      7.737276   -28.465187
   -0.5005048   -2.7729084  -11.02301    -12.799785    -0.4861001
   -7.670305    -5.0698557    1.5718532   -5.9354944    3.3428814
  -11.064855    -1.4605402   -4.7498293   -1.8872024    8.295495 ]","[0.39408374 0.41358465 0.3839558  0.45237276 0.5200741  0.50648755
 0.4919249  0.4683791  0.43806377 0.44015783 0.3789443  0.358459  ]"
train,0,171.64893378639073,"[-5.18366638e+02  8.98367157e+01 -2.90108795e+01  5.07378273e+01
 -1.36850605e+01 -1.05108023e+00 -1.06654825e+01 -5.18510485e+00
 -1.62396698e+01  2.10455447e-01 -1.25941935e+01 -7.19267273e+00
  5.09333324e+00 -9.36645699e+00  8.44253063e+00 -1.51892967e+01
  6.98781967e-01 -4.20288706e+00 -7.99399090e+00  6.49839783e+00]","[0.34409812 0.3455586  0.3291526  0.40810004 0.49592692 0.55800706
 0.52791554 0.6323319  0.60331076 0.4840254  0.3608051  0.3292796 ]"
train,0,306.60172287085015,"[-468.91235     55.875675   -18.158215    17.708479   -27.259369
    3.5826128   -8.419119    -6.4878454  -14.786889    -2.8034143
   -8.015551    -6.986812     4.5313444   -5.2399507    4.59821
   -7.2831297    4.8193774   -0.6505474    1.8688895    7.0529475]","[0.37914458 0.39181057 0.36074325 0.4242848  0.5163212  0.5363102
 0.5262988  0.5957583  0.56086636 0.46630383 0.38783905 0.3574507 ]"
train,0,344.4470504546538,"[-4.6857474e+02  4.7846539e+01 -3.2349251e+01  2.0282606e+01
 -3.2012920e+01  1.3918916e+00 -1.3330734e+01 -3.1642902e+00
 -1.0439323e+01 -3.8615465e-01 -2.9654930e+00 -2.7888055e+00
  3.5923400e+00 -7.6121421e+00  2.8682110e+00 -1.2321526e+01
  3.4693761e+00  2.3430951e+00  8.2424030e+00  1.3678698e+01]","[0.37491328 0.4275046  0.42503983 0.45348346 0.5836054  0.49206915
 0.45841601 0.55322146 0.47045648 0.33116624 0.2800837  0.31601417]"
train,0,208.50272341349617,"[-517.94464    110.25294    -17.003729    33.394993   -19.20775
    3.5579808   -9.254019   -10.212555   -20.359148    -4.1910205
  -17.37627     -8.627527     4.3794427  -14.568222    11.264766
  -13.460061    -5.1153326   -1.5003598  -10.400433     1.4654436]","[0.36996835 0.31534672 0.20349722 0.26777786 0.41422158 0.4485821
 0.47384328 0.45986617 0.3826805  0.37333477 0.28508922 0.28288633]"
