set,label,f0,mfcc,cqt
val,0,203.44447471394272,"[-373.87332     85.587814   -19.456089    47.674793   -12.593788
   -1.326633   -15.338952     2.0768397  -23.446232    -8.325372
   -4.527098   -13.811103     2.2693176   -9.176246     2.2251942
   -5.4034038    2.6338356   -7.0307436   -5.2175355   -5.3496647]","[0.37177098 0.4228234  0.4396353  0.48034212 0.55008596 0.63065195
 0.5565271  0.48532137 0.3778011  0.3892307  0.34438244 0.32944754]"
val,0,162.6704051438093,"[-4.0254962e+02  9.1363876e+01 -2.0580700e+01  2.3069170e+01
 -1.2675384e+01  4.5446401e+00 -1.1392805e+01  8.2800894e+00
 -1.5484602e+01 -3.0847800e+00 -2.4996713e-01 -9.1159134e+00
  9.9874811e+00 -5.8689747e+00  4.3558969e+00 -7.6977473e-01
  2.4689715e+00 -2.0570858e+00 -4.5793996e+00 -4.8963184e+00]","[0.39228368 0.48168463 0.50485647 0.52618563 0.6161145  0.64233184
 0.45771536 0.4103218  0.30744985 0.35381716 0.3313164  0.3033788 ]"
val,0,178.69899722651166,"[-352.61862     87.92119    -22.425344    35.112267    -1.0011925
   -0.6433511  -17.687952    -3.3280246  -20.134396    -5.428129
  -13.108659   -16.801756     3.450005    -8.656791     4.055327
   -4.700146     1.236052    -3.119748    -6.3843603  -10.435587 ]","[0.30546784 0.3359479  0.39609045 0.44151545 0.47789025 0.58206296
 0.5894666  0.5504137  0.46901432 0.46166036 0.36689085 0.30522838]"
val,0,181.64884665040728,"[-384.95496    105.63547    -23.240986    27.64901    -11.460655
    1.6926204  -17.332756     1.6392486  -20.229748    -5.048443
   -7.622922   -12.471331     5.904714    -8.888433     6.9751005
   -6.2493124   -0.5068353   -3.5258653   -6.256577    -5.698678 ]","[0.37037218 0.45635846 0.51711357 0.5003993  0.53921574 0.6938087
 0.5531489  0.42643574 0.36750624 0.35152766 0.29280645 0.29458526]"
val,0,193.87794511931142,"[-361.2432      93.66776    -31.580053    36.175915   -16.694464
    6.031094   -21.481972     2.334231   -18.389854    -1.3820304
   -4.3196716  -12.245185     7.568624    -7.216407     7.0292087
   -7.8310504    3.4642315   -3.8530183   -5.787689    -5.2511334]","[0.40512937 0.45074755 0.41306812 0.44779179 0.60271275 0.7008703
 0.598023   0.50746006 0.43451104 0.44992444 0.42953557 0.40413928]"
val,0,193.62257961887352,"[-397.74197     83.69763    -15.445755    30.11739    -10.402739
   -9.759588   -12.274481     2.6956358  -18.664152    -1.8386142
   -3.1677876  -12.573308     4.570113    -6.2501383    3.6597989
   -3.169942     2.359984    -1.9264069   -5.2654505   -1.967445 ]","[0.41749042 0.39512458 0.3670396  0.37627438 0.6183269  0.62366444
 0.48559347 0.4614706  0.4257279  0.43100467 0.39578256 0.41889518]"
val,0,184.36442195393028,"[-360.53464     87.88938    -22.403906    22.844168   -24.738932
   11.45156    -12.811732     7.003805   -15.795866    -2.2361887
   -3.1067677   -9.295592     8.624319    -4.7200866    8.365637
   -6.7299867    3.0134838   -3.6809132   -2.2632558   -5.27579  ]","[0.36636323 0.40982062 0.48571247 0.4984991  0.65277946 0.62252814
 0.5259549  0.48708937 0.4402108  0.4193256  0.3683791  0.36704654]"
test,0,199.88299971551982,"[-338.91272      85.99128     -25.003038     34.50021     -26.856691
    5.8643765   -16.004946      2.4715328   -20.379206     -2.7930195
   -4.3531537   -14.42238       7.3294597    -9.232155      2.7327828
   -8.015331      0.97845036   -5.1834626    -2.6911447    -3.717355  ]","[0.3178331  0.36349756 0.4229671  0.41664746 0.59216994 0.55618125
 0.4922222  0.4038858  0.34510195 0.4084067  0.3433874  0.30492142]"
test,0,176.97878972569785,"[-3.6341965e+02  8.7201637e+01 -2.3350182e+01  1.7892988e+01
 -2.0174593e+01  6.3376803e+00 -1.2380212e+01 -1.2126064e+00
 -1.5906975e+01  8.7313509e-01 -9.4390881e-01 -7.6433449e+00
  5.8903255e+00 -5.0181384e+00  8.5843010e+00 -6.1474018e+00
  1.9525033e+00 -1.9744268e-01 -4.0132942e+00 -5.8310127e+00]","[0.3598765  0.39317286 0.432156   0.45607424 0.6846341  0.71900684
 0.5611224  0.50407904 0.40898496 0.40487462 0.35500148 0.36123618]"
test,0,203.59389579651744,"[-3.86989075e+02  1.01209465e+02 -2.03039989e+01  2.52919464e+01
 -1.79683247e+01 -2.61921227e-01 -1.25653439e+01  2.32383347e+00
 -2.02254887e+01 -3.83661532e+00 -6.98122311e+00 -1.41141157e+01
  4.42184544e+00 -9.79161644e+00  2.63256359e+00 -7.27706289e+00
  4.24977899e-01 -5.12762403e+00 -3.90217257e+00 -2.42879033e+00]","[0.44175917 0.45328507 0.46779102 0.47159532 0.5973001  0.71656644
 0.6004573  0.48955438 0.4037456  0.3955318  0.39840057 0.41043904]"
test,0,207.4597073591275,"[-375.00806     87.35855    -12.108824    40.24999    -18.190899
    3.1484823  -12.059707     6.759126   -17.40161     -5.0026464
   -5.5860476  -12.138815     4.5722675   -7.5601587    6.8167133
   -7.8704085    1.7581213   -2.3646379   -3.5625656   -1.4663421]","[0.36055952 0.40698084 0.42580128 0.4554369  0.54228324 0.62732226
 0.72073346 0.4904652  0.36310223 0.29859456 0.30246758 0.32670414]"
test,0,198.97586707076118,"[-376.93332     68.70703    -27.927898    42.486855   -16.358452
    9.307852   -19.608088     3.6581545  -18.67143     -5.335978
   -8.247805   -11.465307     6.1445675   -6.9841084    6.3301535
   -9.088312     5.1975856   -6.7811112   -4.8996267   -3.1733558]","[0.40034562 0.4154478  0.4574254  0.3746517  0.5077866  0.6417307
 0.5496851  0.43518248 0.4143157  0.45158085 0.41600826 0.40157673]"
test,0,183.421236656525,"[-360.89487     68.43209    -18.625566    40.204693   -11.051774
    6.8886127  -21.841412     6.840648   -18.710176    -5.703375
   -4.166642   -13.510643     4.710952    -7.1205235    8.305437
   -8.226343     1.9176565   -1.526442    -4.16019     -3.988556 ]","[0.28391987 0.3153256  0.38441402 0.43545517 0.54269516 0.67402023
 0.7255916  0.63130033 0.40882125 0.32466114 0.29379436 0.25870714]"
test,0,179.65987881204157,"[-410.35965     91.93676     -5.0739365   31.76919    -13.5334425
    3.5880349   -9.9916525    7.1542306  -17.543669    -4.9456534
   -1.772042   -13.3295965    4.7624083   -4.6010375    4.333407
   -7.0375752   -1.1848706   -2.5444963   -2.9452817   -3.151739 ]","[0.36391434 0.39743793 0.46104908 0.5258933  0.5159791  0.64783597
 0.60204804 0.48197773 0.46376655 0.4198018  0.33009467 0.32582492]"
test,0,181.761257324372,"[-380.12085     83.97603    -20.449171    46.662323   -18.90773
    9.3504715  -15.502152     3.6504292  -17.701725    -3.031833
   -4.6701365  -10.732217     6.193186    -5.4819713   10.272977
   -9.991996     3.9203906   -0.8762011   -4.4396715   -3.8071065]","[0.39922523 0.4036348  0.4679234  0.5079259  0.5853678  0.7189084
 0.6403031  0.50001365 0.41982156 0.39544216 0.3935597  0.40037414]"
test,0,139.30111161786002,"[-386.06607     96.67247    -27.39363     30.845499   -15.193818
    2.7938225  -12.228401     1.9134678  -21.959835    -2.302465
   -2.1722684  -12.030282     5.637401    -6.9067955    6.3971186
   -6.1790676    2.0521784   -1.1106904   -3.3789585   -5.41853  ]","[0.3862897  0.52192324 0.5549354  0.52074254 0.54263645 0.5285134
 0.5066697  0.45758677 0.40864918 0.35103267 0.3188554  0.3126414 ]"
test,0,181.02174573913527,"[-392.60242      92.587685    -16.682219     48.945698    -18.484564
    0.66075027  -16.2108        9.136769    -20.41681      -5.2732525
   -4.8515716   -17.468674      3.3841531   -10.04          6.405071
   -9.611973     -2.4076643    -1.1377226    -5.525113     -7.4911613 ]","[0.27303076 0.32998386 0.41689795 0.5113078  0.5518032  0.6249022
 0.63714224 0.4819568  0.40305912 0.3351924  0.29599512 0.27084962]"
test,0,150.72847693778772,"[-361.2189     107.304054   -24.052307    24.332176   -16.563951
    3.5305002  -20.000729     5.8278418  -20.352104    -5.3482785
   -6.09809    -16.319609     5.600835    -7.852477     4.1125073
   -6.6147103    1.7027144   -5.246971    -3.8906717   -6.618507 ]","[0.3737012  0.42003453 0.47126266 0.5262842  0.5770222  0.55054003
 0.49137515 0.41383448 0.3757627  0.39174703 0.34154642 0.34510678]"
test,0,188.8188005489774,"[-363.80643     91.66225    -12.897499    29.49778    -17.630314
    3.0661724  -15.154344     1.7757772  -24.110388    -4.2719913
   -4.5474396  -11.808515     3.0225863   -8.21008      6.9362903
  -10.175991     1.8679376   -5.5785203   -4.7759523   -3.5196269]","[0.439707   0.46017963 0.48345694 0.50350285 0.5517319  0.5718332
 0.4984366  0.4592176  0.39920986 0.38092995 0.37174577 0.3822537 ]"
test,0,159.77159742855275,"[-383.0678      60.329926   -15.973546    60.85014     -6.8771963
    2.6736314  -20.737776     6.773911   -16.508139    -7.9213114
   -7.557186   -12.341209     4.355453   -10.645958     5.7854943
   -7.0369716    2.3957973   -4.0575695   -4.5080905   -4.4056625]","[0.47785532 0.4454922  0.5174752  0.49503112 0.515834   0.5884407
 0.5937198  0.5242986  0.41596243 0.4084412  0.41435662 0.477329  ]"
test,0,153.90128924560355,"[-352.98273    111.45821    -25.952518    19.643549   -23.929985
    1.9441514  -13.481287     6.5341935  -21.352201     2.8884537
   -3.373505   -15.19862      7.692748    -7.7905965    6.260267
   -8.080173     2.701207    -4.360904    -3.4605846   -3.418421 ]","[0.43761745 0.5140086  0.5796579  0.5384551  0.5949448  0.5743078
 0.44493392 0.33729833 0.35121557 0.40133622 0.36395326 0.38676727]"
test,0,150.0230043781876,"[-3.6448373e+02  7.7514282e+01 -1.4369174e+01  4.8042744e+01
 -7.1944585e+00 -2.9838223e+00 -2.0679363e+01  4.6032529e+00
 -2.3635654e+01 -8.3268862e+00 -8.7767487e+00 -1.7176659e+01
  6.2028751e+00 -7.6523881e+00  6.3550506e+00 -6.6529913e+00
 -1.7930563e-01 -2.8248372e+00 -6.0813298e+00 -6.4493475e+00]","[0.3616818  0.39128724 0.37674382 0.45795366 0.51988167 0.5615321
 0.51351374 0.43516123 0.35834563 0.35547963 0.3844784  0.3470559 ]"
test,0,178.83440057243618,"[-3.95750427e+02  9.89394531e+01 -1.63847942e+01  3.29284782e+01
 -2.66461277e+01  1.71486747e+00 -1.28772459e+01  1.34694319e+01
 -1.63779888e+01  1.42632675e+00 -1.09737575e-01 -1.42737179e+01
  8.58694553e+00 -7.97337532e+00  7.42119503e+00 -6.81669044e+00
  2.94920182e+00 -6.91608071e-01 -3.14551091e+00 -2.18201548e-01]","[0.4378815  0.47099537 0.498623   0.56477904 0.67753243 0.6441662
 0.4935858  0.4277296  0.40095463 0.40161902 0.42294037 0.45346907]"
test,0,179.04856437144522,"[-409.8523      83.353455   -20.555843    39.31851     -9.5372925
    2.0344458  -13.434168     4.7291007  -16.457163    -2.11445
   -2.8650417  -13.695723     1.6402183   -7.1741033    5.3358545
   -7.6105304    1.6936162   -1.738922    -4.485407    -3.6288075]","[0.4389999  0.46058092 0.52579635 0.5768343  0.63406146 0.5500847
 0.46622825 0.39666548 0.42882028 0.4849803  0.40042853 0.38738176]"
test,0,165.59108719343362,"[-375.85938      81.44243     -13.396874     29.84797     -33.13625
    7.4781556   -12.473152      4.8658924   -22.212824     -0.77196544
   -1.6646415   -13.001341      7.523598     -6.539872      8.429924
   -7.7026577     2.962937     -2.5154605    -3.9200988    -3.6653872 ]","[0.45177507 0.4674687  0.5172762  0.51865375 0.6137287  0.6222262
 0.629884   0.50022864 0.42787609 0.47002319 0.46571413 0.46724793]"
test,0,165.17822664643057,"[-3.99599457e+02  8.06268539e+01 -2.40234432e+01  3.11018219e+01
 -2.57852879e+01  1.22921095e+01 -1.83246059e+01  9.96207237e+00
 -1.56846790e+01 -8.24155986e-01 -2.21339869e+00 -9.67101192e+00
  9.76517200e+00 -8.04305077e+00  1.16339474e+01 -5.93721771e+00
  4.88526773e+00 -4.87724766e-02 -1.70320129e+00 -2.08407927e+00]","[0.48047194 0.5135386  0.53122175 0.5633516  0.6384559  0.6752944
 0.5806168  0.47808936 0.47445923 0.45735568 0.4759158  0.4419419 ]"
test,0,162.1410215262315,"[-356.20325     94.00629    -24.764662    36.28811    -21.045086
    8.768238   -21.48904      6.220689   -24.945541    -6.8396983
   -4.680993   -14.764417     6.2909527   -8.5651       8.751018
  -10.887208     1.1963465   -3.3401442   -4.2210207   -6.333415 ]","[0.45294657 0.42030084 0.4223956  0.48393697 0.5869882  0.5686136
 0.50480187 0.44754592 0.37238064 0.3988939  0.3929171  0.44376907]"
test,0,159.01961491127818,"[-403.75366      93.00607     -27.949497     35.31423     -17.196348
    3.5694702    -9.548627     10.973053    -17.123117     -1.6482102
   -3.8472724    -7.94249       5.973197     -5.418718      9.317385
   -7.747918      5.7562056    -3.679513     -1.5394771    -0.93247205]","[0.5341487  0.50212306 0.5297888  0.5500593  0.5672377  0.60945076
 0.56153214 0.50027525 0.439492   0.44416782 0.47157875 0.5373486 ]"
test,0,166.64548472452597,"[-3.9027646e+02  8.8007195e+01 -2.7822723e+01  3.5773792e+01
 -8.2643528e+00  1.9948264e+00 -1.5612687e+01  1.5614305e+00
 -2.3300230e+01 -1.9757886e+00 -3.8412411e+00 -1.3866573e+01
  5.7208257e+00 -1.2043228e+01  1.8497772e+00 -7.1705475e+00
 -3.4501296e-01 -5.9423494e+00 -5.6245451e+00 -4.3808098e+00]","[0.37335715 0.391901   0.4903677  0.3882505  0.57198036 0.60620683
 0.5518227  0.5001661  0.44542485 0.36464703 0.28694624 0.30915397]"
test,0,158.7313460670148,"[-3.7355743e+02  9.7368057e+01 -2.2973726e+01  3.0567097e+01
 -1.9362297e+01 -3.2615604e+00 -9.2472878e+00  5.1136909e+00
 -2.3662443e+01 -2.9023914e+00 -3.6269217e+00 -1.4315158e+01
  4.1549554e+00 -5.5887270e+00  6.0344214e+00 -9.0128708e+00
  3.2314572e-01 -4.1427231e+00 -3.5657055e+00 -3.2390914e+00]","[0.4212338  0.4355776  0.46204343 0.4154531  0.5102027  0.5402515
 0.41978106 0.40714934 0.42395863 0.4225375  0.3771755  0.37179923]"
test,0,158.46181277577418,"[-379.92902      84.8873      -16.494864     37.845238    -30.530922
    6.251809    -14.677809      1.2493463   -17.216839     -0.73193246
   -5.2866654   -11.8502035     6.1475334    -6.060021      8.170862
   -6.778324      5.120854     -4.9206405    -2.3400536    -3.3042533 ]","[0.45360538 0.5324363  0.5206335  0.4749779  0.61082345 0.59787655
 0.526936   0.44994816 0.3706904  0.43915045 0.44541657 0.43183944]"
test,0,169.8271102324454,"[-378.38568     83.87698    -17.067495    33.183952   -19.250164
    7.939172   -18.572958    10.378152   -16.871454    -4.4646373
   -2.3897116  -10.530113     6.6371646   -7.9059057    8.839124
   -9.466289     2.2454941   -2.2706873   -6.81763     -4.322981 ]","[0.376034   0.45610523 0.44870746 0.41503635 0.5136578  0.6561976
 0.5942454  0.4664756  0.4201885  0.34226406 0.2987489  0.32235676]"
test,0,152.6759267361633,"[-353.01013    120.699585   -29.0003      29.056274    -3.1593325
  -13.158211   -19.774706     2.0788705  -26.758698    -4.8641734
   -8.983896   -15.287747     5.541478    -8.240075     5.4060655
  -10.406189    -3.7775161   -6.7932916   -8.293458    -6.1310716]","[0.4485127  0.48480332 0.5301866  0.47665647 0.50690037 0.5159
 0.44102314 0.34670922 0.30481848 0.29974374 0.30067223 0.393675  ]"
test,0,207.22627159953825,"[-4.1140891e+02  5.1494308e+01 -8.6068068e+00  5.5642750e+01
 -1.2135621e+01  1.3946289e+01 -2.2007668e+01  1.1099802e+01
 -1.6462181e+01 -7.9738770e+00 -3.0932651e+00 -8.2312098e+00
  6.3021398e+00 -9.4722261e+00  8.0297499e+00 -8.2433224e+00
  4.4402466e+00 -2.8122470e+00 -9.7100133e-01  7.8573171e-03]","[0.44161347 0.44944158 0.48238164 0.49062562 0.6105868  0.7054514
 0.6492516  0.42776433 0.40433562 0.41487435 0.4040229  0.3871588 ]"
test,0,163.96621397578033,"[-369.70157    111.997284   -14.603805    16.929813    -9.854667
   -4.353304   -16.501316     4.53003    -25.74113     -7.66311
   -8.397186   -12.649843     4.73384    -10.147425     4.914593
   -7.0313725   -0.9042602   -6.7110906   -4.504965    -3.1142244]","[0.39622656 0.41203624 0.44777942 0.45695028 0.47921804 0.52848476
 0.463559   0.34467    0.29896066 0.28538504 0.29326266 0.3490421 ]"
test,0,156.23513492362747,"[-384.70328      83.701035    -25.883526     23.79512     -16.167145
    9.772636     -9.707397      7.6822424   -23.368853     -2.8418136
   -0.91336334   -9.793376      8.540874     -9.8839655     7.7962203
   -6.872151     -2.0896873    -2.5093007    -1.5482985    -1.9677774 ]","[0.48893738 0.4928087  0.48139274 0.46249843 0.6569716  0.6571166
 0.44807053 0.4121748  0.37509146 0.3562886  0.3535134  0.39862588]"
test,0,159.42791222786633,"[-369.8679     103.89561    -31.91268     32.74587    -12.083721
    6.47101    -20.111275     3.3055456  -26.67854     -2.6067948
   -1.6947075   -9.353245     9.3318615  -10.13879      7.364168
   -9.394217    -1.0535407   -6.179851    -1.0522647   -2.851591 ]","[0.4353645  0.4454829  0.49028912 0.45120746 0.571904   0.64652526
 0.46249276 0.38183033 0.3219913  0.3299977  0.3143899  0.36554164]"
train,0,139.89858612606446,"[-400.76712     71.40888    -20.38798     57.48649     -9.166963
    7.8988028  -26.345903     8.095378   -19.100872    -7.0540557
   -4.206107   -10.827865    10.532503    -8.810439     7.1625724
   -6.5373397    3.275478    -3.7514167   -2.7293315   -2.6770246]","[0.4695218  0.48738566 0.5032507  0.45084307 0.5929585  0.6056887
 0.41255543 0.37626475 0.31771913 0.3209746  0.29862162 0.38021335]"
train,0,163.28015516855902,"[-393.27655     77.1555     -10.109754    39.062443   -15.3114195
    7.5260935  -14.280738     3.1709664  -19.204498    -5.0870104
   -4.173617    -9.846768     6.769949    -4.834044     8.3239355
   -5.793506     3.0144775   -4.25651     -1.9641415   -1.4883608]","[0.32467952 0.4255545  0.5786976  0.5306711  0.5928428  0.59272313
 0.4731265  0.39981097 0.32585466 0.34439623 0.30541888 0.30211625]"
train,0,219.07147702791048,"[-398.39407     57.712524   -13.895557    36.62497    -20.602942
   13.789592   -18.874756     6.324252   -19.570496    -4.6741357
   -2.6757915   -8.719519    11.218712    -4.1691318    9.323138
   -7.1947484    5.4509664   -1.2787323   -1.3996208   -0.4696698]","[0.4151009  0.4671263  0.5720493  0.50015545 0.6697333  0.648383
 0.4690446  0.4122906  0.3813751  0.43012315 0.43414053 0.39944983]"
train,0,150.33599175970252,"[-399.40073    110.56272    -28.247652    36.982544     2.4960408
    3.4265947  -17.211212    -5.4980803  -25.753897    -8.150075
   -9.352079    -9.507627     6.3413477   -7.6322703    5.184163
   -6.282059     1.6467886   -8.500658    -0.9053849   -0.7865756]","[0.38051978 0.5048168  0.5700841  0.52155143 0.5377539  0.50769114
 0.34014562 0.3187024  0.3225917  0.3637042  0.3030826  0.33539385]"
train,0,164.492251326186,"[-388.10886    110.710625   -26.24258     34.761707    -6.006454
    2.7509427  -18.230295     1.4756633  -21.442415    -3.389494
   -2.936457   -11.846194     4.617725    -7.210128     5.230931
   -7.548765    -0.7617234   -7.3507      -2.4613793   -2.6425576]","[0.40875128 0.41606742 0.42690963 0.45756316 0.50823957 0.64038646
 0.4789954  0.46134898 0.3845576  0.34945062 0.32448187 0.35587442]"
train,0,165.55814853257823,"[-3.8841507e+02  9.2521660e+01 -6.9824581e+00  3.2472954e+01
 -1.1676339e+01  4.9710698e+00 -1.7751621e+01  5.2605681e+00
 -1.8948109e+01 -5.9711919e+00 -4.7484775e+00 -1.3246153e+01
  4.2179880e+00 -8.2478714e+00  5.1757622e+00 -7.1371670e+00
 -1.0087832e-01 -7.1666040e+00 -5.6615272e+00 -3.1149406e+00]","[0.38263994 0.43252254 0.44926187 0.5104123  0.5744259  0.655191
 0.5229099  0.43035507 0.33996847 0.36717167 0.341293   0.35006365]"
train,0,146.6371821920884,"[-414.0214       93.769455    -12.5120535    48.175587    -19.585506
    4.654821    -13.201417      9.027436    -20.161654     -4.518022
   -1.8333158   -10.998454      6.3663874    -7.340314      6.5321913
   -6.241409      2.135741     -6.1093206    -0.95129716    0.73705983]","[0.41091487 0.47601482 0.5313719  0.55361414 0.66575    0.69638115
 0.4890226  0.4828636  0.44560918 0.39453825 0.39771578 0.4575138 ]"
train,0,84.28339287199573,"[-4.5524527e+02  7.7178154e+01 -9.3095484e+00  4.2264088e+01
 -1.1659829e+01  1.2340454e+01 -1.5551959e+01  5.8548384e+00
 -1.7693531e+01 -3.1046779e+00 -2.0239848e-01 -6.6951323e+00
  8.5587177e+00 -5.2023163e+00  9.0724354e+00 -6.6067820e+00
  5.0389619e+00 -1.6399142e+00 -3.0896096e+00  6.9149084e-02]","[0.5108644  0.5103429  0.53417474 0.5515451  0.5921796  0.706165
 0.5288362  0.44973236 0.33792987 0.35302424 0.37478426 0.4373466 ]"
train,0,167.832386544533,"[-372.7248      71.35657    -18.757433    46.578636   -13.425506
    8.965166   -22.735327     2.75778    -23.820871    -5.5123305
   -7.492191   -12.99734      8.912298    -8.067613     9.379337
   -5.9018784    4.274452    -3.9379482   -2.6545093   -5.2044935]","[0.32664013 0.34504905 0.3955497  0.43928924 0.5590971  0.5685541
 0.46335906 0.46257263 0.4583403  0.4245166  0.3794345  0.36079103]"
train,0,145.00922863567277,"[-418.81024     86.705795   -11.896118    27.944418   -13.448916
    9.599828   -20.044704     1.980163   -13.355406    -1.2820126
   -1.0610968   -9.559718     4.8520207   -1.8902234    5.810107
   -9.1213255    3.5083795   -5.019604    -1.7196224   -3.3328183]","[0.4131934  0.39999205 0.4279415  0.42992643 0.5367084  0.5697331
 0.4055064  0.3468339  0.2934095  0.29206967 0.31246927 0.40690467]"
