set,label,f0,mfcc,cqt
val,0,275.6155568977092,"[-3.91375031e+02  1.20558685e+02 -2.57082787e+01  1.39687634e+01
 -1.85758724e+01  7.04156518e-01  2.01680040e+00  1.58739299e-01
 -8.49363625e-01 -3.85029823e-01  4.00380707e+00 -2.58858204e-01
  8.89855742e-01 -3.45713496e+00  5.31518602e+00 -2.85919118e+00
 -3.45261312e+00  1.05867183e+00 -1.73590207e+00  4.65528297e+00]","[0.4201759  0.45334652 0.44109076 0.40549648 0.5561953  0.5558832
 0.41526067 0.36451304 0.30704594 0.3291784  0.33448166 0.35039222]"
val,0,309.92493071476764,"[-374.48813     76.763855   -35.408375    40.734356   -24.610521
   13.405669   -13.464128     8.717783   -10.479901     2.8360894
   -1.4660677   -7.143787     9.315981    -6.7475624   10.551623
   -2.3805108   12.504194     0.6477249    1.2909019    8.531351 ]","[0.46909246 0.5067098  0.51297295 0.5305021  0.58093923 0.5163968
 0.5003901  0.5306843  0.430993   0.44406578 0.4057554  0.37438762]"
val,0,319.08466988346333,"[-3.3853598e+02  9.3431404e+01 -3.0449768e+01  1.6533787e+01
 -1.9875975e+01 -3.3713791e+00  3.1245655e-01  6.1603492e-01
 -6.3642278e+00 -1.0357869e+00 -1.7900722e+00 -7.2199321e+00
  1.3503460e+00 -4.8737936e+00 -9.7141616e-02 -2.5894029e+00
  5.4741406e+00  8.6212044e+00  1.0590118e+01  1.8039703e+01]","[0.36531076 0.47483408 0.38805157 0.3788978  0.4741923  0.5392382
 0.5339735  0.50556844 0.35828307 0.26882306 0.27293715 0.28303695]"
val,0,328.0269368128022,"[-381.84995     97.80196    -22.272417    39.1076     -21.20958
   -0.8117104    1.9200215    4.4264016   -9.184036     5.309327
    0.9186123   -5.7189445    2.5010488   -6.802541     5.403015
   -1.5934126   12.147611     7.5127726    5.4635606    9.312724 ]","[0.44278112 0.4476168  0.38144967 0.3674247  0.45624766 0.49215576
 0.5396587  0.64232635 0.4977677  0.4039981  0.32746607 0.342738  ]"
val,0,334.03995994856564,"[-369.22705     89.911766   -30.452778    28.430563    -7.8619137
    5.6344304   -3.1984963    4.0013433   -1.9744421    1.5595877
    0.7486587   -4.9522       1.7651364   -2.3047428    7.384403
    1.1694175   13.065376    13.070442    10.1314945   15.78582  ]","[0.34966308 0.46946523 0.35291433 0.30885813 0.43747646 0.53925586
 0.5077709  0.4187384  0.32834017 0.3508734  0.30682886 0.23109224]"
val,0,319.4257997822441,"[-353.8152      83.32949    -46.189556    33.137146   -17.329988
   -5.1696243   -4.311786    -0.5526822   -5.2259755   -1.4403398
   -4.471663    -5.115612     2.1003258   -7.3212514    1.2255505
   -2.6295395    8.793397     9.626915     9.984599    12.892435 ]","[0.3387719  0.47729525 0.42302728 0.3455025  0.39859912 0.4349824
 0.5373996  0.5036426  0.35799304 0.35283482 0.32411513 0.2831424 ]"
val,0,272.62704540216095,"[-4.3194055e+02  9.6659927e+01 -3.2716625e+01  2.9089056e+01
 -9.1391573e+00 -5.2213683e+00  4.9316020e+00  4.9792376e+00
 -4.7843795e+00 -8.9693415e-01  2.5955450e-02 -1.7302930e+00
  2.2976139e+00 -2.9376855e+00  4.9826455e+00 -2.9465754e+00
  2.2540202e+00 -2.0193987e+00 -5.1622977e+00  6.3034463e+00]","[0.31679726 0.39614907 0.392813   0.3230918  0.34437808 0.42212832
 0.42233893 0.5468309  0.37003008 0.25208    0.24808136 0.26320198]"
val,0,285.129584175743,"[-3.4575598e+02  8.7602615e+01 -4.8156403e+01  2.4553936e+01
 -1.6258368e+01 -5.6561470e+00 -4.9450588e+00 -8.9760458e-01
 -7.2561698e+00 -1.5822239e-01 -1.7299701e+00 -2.4912889e+00
  4.1817179e+00 -2.6189351e+00  3.2001030e+00 -5.3762178e+00
  7.6885085e+00  2.7153454e+00  3.1318920e+00  9.6896544e+00]","[0.41565207 0.5514283  0.4256944  0.36268297 0.39570972 0.4690772
 0.44163674 0.43255538 0.41109225 0.3557164  0.31948155 0.30989403]"
val,0,362.4613677482398,"[-3.7576242e+02  7.6392555e+01 -3.4369041e+01  9.4448280e+00
 -2.2020142e+01 -1.1981490e+01  1.2891430e+00  4.2234910e-01
  1.6586500e+00  6.3651915e+00  1.0029158e-01 -3.5187130e+00
  2.3472748e+00 -4.3336301e+00 -1.1703628e-01  1.8427920e+00
  9.3265619e+00  1.0540336e+01  1.0626496e+01  1.4653790e+01]","[0.3489654  0.530271   0.42250225 0.4191097  0.4271318  0.5307314
 0.5291335  0.55796546 0.42673507 0.34247863 0.28611258 0.26939988]"
val,0,243.19896399848992,"[-406.76437    113.41522    -30.267159    28.211021   -14.455259
   15.792518     0.4661696    5.0845537   -4.4619627    5.9323273
    5.396478    -3.344634    10.534212     1.2773571    8.75087
   -5.1185703    3.4894946    4.393495    -3.2448795    2.3350537]","[0.48946738 0.53464526 0.454271   0.45624924 0.5122536  0.6080217
 0.4909987  0.4838801  0.45347837 0.46249324 0.41940784 0.38413253]"
test,0,240.34112293881367,"[-418.3992      79.81632    -38.59192     36.4525     -23.722078
   12.800791    -2.8946152    4.5549397   -6.8737783   -2.5356758
    1.8900411   -4.623254     8.434257    -1.5226021   10.984175
   -4.028853     0.9183622   -1.2340373   -5.64417      1.5426776]","[0.5510754  0.57117295 0.4191941  0.34750378 0.34103867 0.41361454
 0.48880994 0.52755326 0.45437106 0.34889394 0.35837555 0.35227522]"
test,0,224.7452269642506,"[-4.5426718e+02  8.6286034e+01 -2.0039192e+01  2.2741264e+01
 -9.9601841e+00  6.3131933e+00  2.2259252e+00 -9.4684190e-01
 -5.8297758e+00  4.4703150e+00  3.4820366e+00 -4.5893985e-01
  6.9689455e+00 -2.4159732e-01  8.2095432e+00 -1.8545712e+00
  1.1058400e+00  3.0691171e-01 -7.1527524e+00 -1.1744461e+00]","[0.40875942 0.40222684 0.3555192  0.33709162 0.36469698 0.4362157
 0.49043858 0.5432364  0.46892244 0.39727426 0.3661101  0.35546538]"
test,0,373.7799707416904,"[-4.2486945e+02  7.3585938e+01 -3.2012363e+01  1.1331359e+01
 -2.2164871e+01 -8.0056601e+00  8.1037207e+00 -2.7997062e+00
 -9.4042864e+00  2.0887065e+00 -3.4295211e+00 -1.2715811e+00
  5.9275656e+00 -5.4636631e-02  1.1384849e+01  7.3764644e+00
  1.0834007e+01  8.9315424e+00  8.1383667e+00  1.5305832e+01]","[0.35882458 0.40185204 0.4138987  0.32200915 0.39012375 0.49743846
 0.4506371  0.44641164 0.35947263 0.29606676 0.28194052 0.33247182]"
test,0,301.839795585081,"[-4.4336963e+02  7.2188210e+01 -1.2391454e+01  3.2377548e+01
 -1.5039615e+01  3.4209991e+00  1.8659893e+00  2.0138679e+00
 -1.1937727e+01 -5.4209620e-02 -2.4517713e+00 -7.6400170e+00
  5.2223706e+00 -7.2113652e+00  6.6416855e+00  3.2876194e+00
  1.0826133e+01  1.1473732e+01  6.8413134e+00  9.1745882e+00]","[0.2773296  0.39633814 0.42835715 0.32456523 0.379648   0.5236897
 0.55099225 0.57066506 0.5213369  0.38661328 0.33949095 0.25440186]"
test,0,284.1307938371049,"[-4.1932742e+02  7.2557014e+01 -4.0037746e+01  3.2825840e+01
 -1.7084324e+01  6.0999951e+00 -3.6259003e+00  5.7551509e-01
 -9.3458853e+00 -2.2471565e-01 -1.2624063e+00 -2.6239195e+00
  7.6625214e+00 -4.7450132e+00  9.6539145e+00 -3.1042607e+00
  3.3618717e+00  1.7969302e+00 -6.4731073e-01  9.5079508e+00]","[0.44372183 0.56732947 0.42491654 0.4120259  0.3969157  0.47070637
 0.45713973 0.41149652 0.34842664 0.29740068 0.31722987 0.32597682]"
test,0,337.41428933238404,"[-434.5383       82.32725     -41.015644     38.713215    -14.702139
   -1.0955617    -3.3093507    -0.90054816  -10.735306     -1.1609066
   -1.9429272    -1.6395947     2.4749792    -1.4799006    10.661932
   -8.150075      8.93232       4.6024823     2.7465246    12.695563  ]","[0.43066654 0.59962404 0.5043243  0.3847804  0.42833012 0.48799008
 0.49633184 0.5298716  0.4040345  0.3287157  0.34747458 0.35470375]"
test,0,274.2664346672607,"[-3.9248187e+02  9.4970367e+01 -2.5689482e+01  3.0322920e+01
 -8.8421469e+00  3.4764910e+00  5.7866106e+00 -1.3065696e-01
 -1.1898001e+00  1.0173376e-01  7.8271997e-01 -1.6164128e+00
  5.5062366e-01  5.3512212e-02  5.0627799e+00 -6.3543177e+00
 -2.2923513e-01  3.5639532e+00  6.2392038e-01  6.8475695e+00]","[0.39636627 0.49553502 0.47083533 0.47628972 0.5255799  0.51353925
 0.5094969  0.4408917  0.39379403 0.30681628 0.2894278  0.30529398]"
test,0,318.48904746638436,"[-3.2359882e+02  8.0743469e+01 -3.2555782e+01  3.1854122e+01
 -1.6342329e+01  4.8618179e-02 -4.6411643e+00 -1.8756683e+00
 -8.5751524e+00  1.0242885e+00  2.2443099e+00 -3.8179903e+00
  2.2024057e+00 -2.1076744e+00  5.6366429e+00 -7.1995554e+00
  5.6527481e+00  7.1624646e+00  5.8792152e+00  1.6858576e+01]","[0.39690202 0.46540135 0.42976344 0.4328933  0.55993825 0.6421817
 0.48033246 0.4448394  0.31969297 0.29450452 0.2936009  0.28613365]"
test,0,233.5466736659831,"[-4.4573953e+02  9.2559677e+01 -3.0367722e+01  3.2769424e+01
 -1.3270962e+01 -9.4218349e-01  7.0002327e+00 -9.9316812e-01
 -1.0684304e+01  1.3531889e-01 -1.8772056e+00 -3.9927149e+00
  4.9101863e+00 -1.6946898e+00  7.9704590e+00 -2.3112450e+00
  3.5756400e+00  4.3466172e-01 -7.7033467e+00  2.0846069e+00]","[0.42075914 0.54273593 0.3598635  0.3264131  0.3067011  0.3815799
 0.4082431  0.44841295 0.3477319  0.36696652 0.38743374 0.3769536 ]"
test,0,398.29812639810854,"[-384.57913      81.43817     -34.42451      39.897854    -13.86425
   -6.1017942    -2.7967007     0.73634267   -7.8152046     2.4835002
    1.3602823     0.91793114    4.5954003     7.455917     19.528122
    1.4314433    12.356336      5.356775      9.975497     18.483545  ]","[0.4247738  0.41015896 0.36652294 0.34803098 0.43256134 0.50879794
 0.43011275 0.41711107 0.39229003 0.30394733 0.29823253 0.29429218]"
test,0,259.1075367603073,"[-4.0597849e+02  9.1390633e+01 -3.3725292e+01  2.2164879e+01
 -1.6591311e+01  7.1785736e-01  3.4254628e-01 -6.4215082e-01
 -6.5088811e+00 -2.3636596e+00 -3.7461834e+00 -4.0672188e+00
  2.2141378e+00 -3.8415899e+00  7.4318380e+00 -1.8128570e+00
  3.0917113e+00 -7.8603387e-01 -6.9625559e+00  7.5334775e-01]","[0.45558742 0.47534582 0.39425373 0.34008145 0.39104804 0.3577923
 0.35577407 0.3704343  0.35497603 0.3850298  0.39325297 0.44407564]"
test,0,335.34093482858975,"[-3.5631342e+02  8.2426727e+01 -2.7696238e+01  2.9516266e+01
 -1.5159560e+01  2.1070282e+00  1.0023793e-01  3.6254871e+00
 -6.5118942e+00  3.2240226e+00 -3.7568828e-01 -5.2620273e+00
  1.3175783e+00 -3.6446190e+00  1.1305121e+01  2.2743917e+00
  1.3122636e+01  1.4012113e+01  1.2467550e+01  1.3246324e+01]","[0.3600871  0.41528177 0.3520971  0.35779485 0.41469905 0.60159826
 0.5270651  0.50187904 0.4609917  0.45341265 0.35760242 0.2957123 ]"
test,0,255.63423194813885,"[-4.2210675e+02  7.5612877e+01 -3.0705839e+01  5.5342728e+01
 -1.3270637e+01  4.5365624e+00 -1.7807719e+00  6.3401103e+00
 -6.7278624e+00  7.0764148e-01 -2.2990060e+00 -2.6300550e+00
  4.6783867e+00 -9.0564928e+00  9.6058064e+00 -3.7597680e+00
  5.0709023e+00  1.3211823e-01 -3.4989069e+00  4.1426663e+00]","[0.38158545 0.33569676 0.32163596 0.32374105 0.42454064 0.49873382
 0.5174275  0.6013259  0.42202708 0.37135112 0.32886848 0.33631465]"
test,0,265.409930037247,"[-4.16308716e+02  1.00675735e+02 -2.83140049e+01  1.45166159e+01
 -2.15707455e+01 -2.42822218e+00  8.38761520e+00 -7.34184504e-01
 -5.77242231e+00 -4.36733276e-01 -1.90491211e+00 -5.27951050e+00
  1.64402282e+00 -1.28956699e+00  5.08346224e+00 -2.97225928e+00
 -7.43812203e-01  2.48447895e-01 -6.65279531e+00  1.16255485e-01]","[0.42861438 0.41906774 0.42293212 0.37788984 0.5067435  0.52304053
 0.4114891  0.3953511  0.37783182 0.34758547 0.36661157 0.39597574]"
test,0,257.41578700147426,"[-4.2541306e+02  9.2050713e+01 -3.7966778e+01  6.3835873e+01
 -8.0231991e+00 -1.5221521e+01  4.7534871e+00 -2.0617239e+00
 -6.1573992e+00 -3.9955521e+00 -3.0103557e+00 -8.6772156e-01
 -2.0455778e-01 -7.2109419e-01  6.6706715e+00 -3.9001245e+00
  2.6186466e+00 -1.2142437e+00 -6.0712266e+00  1.4211091e+00]","[0.34350154 0.357126   0.4027068  0.35054728 0.39941445 0.40457103
 0.35804018 0.3668338  0.4455826  0.28227407 0.27992287 0.33165258]"
test,0,281.86797895129877,"[-411.42108     91.702614   -31.439402    29.732084   -26.473812
   -4.9112816    8.120828     7.151539    -3.842118     3.004282
    3.257084    -2.2139575    7.1624417   -1.8233132    8.31285
    2.2127166    4.6972065    3.2176113   -2.7591643    4.4739804]","[0.49005917 0.57433385 0.46805447 0.45417038 0.5449655  0.51187956
 0.45905778 0.51283795 0.47343364 0.3601863  0.3711625  0.40034378]"
test,0,275.07719086263694,"[-3.6186005e+02  8.6928055e+01 -3.4720627e+01  4.7779625e+01
 -1.0971588e+01  1.7024240e+00  1.4162196e+00 -6.9575348e+00
 -4.3012481e+00 -7.6086617e-01 -6.1052740e-01 -3.9430149e+00
 -1.3242813e+00 -1.1191917e-01  8.9408388e+00 -5.3030968e+00
  9.9615836e-01  1.8303373e+00 -1.1630646e+00  1.0999856e+01]","[0.378693   0.40677702 0.39532945 0.4601319  0.5447184  0.66000235
 0.47339427 0.45395592 0.38456112 0.2896426  0.3133949  0.3387467 ]"
test,0,243.5054495363406,"[-4.5464655e+02  7.9262169e+01 -2.7861885e+01  2.9646898e+01
 -2.7555849e+01  8.2636309e+00 -8.0895090e-01  4.6956816e+00
 -6.9435973e+00  1.9562219e+00  2.3848534e+00 -4.7162700e+00
  9.9272356e+00 -1.0429252e+00  1.3148492e+01  1.7084406e-01
  2.8359792e+00  3.7425280e-01 -8.9901810e+00  1.3529176e+00]","[0.36792615 0.43539804 0.45685104 0.46185818 0.4387815  0.49234352
 0.4955789  0.46144152 0.41645285 0.39041626 0.36413318 0.37633106]"
test,0,214.77641318280482,"[-418.77563    105.88328    -32.54971     34.12163    -14.197579
   12.114525    -4.622322     4.826239    -1.1587816    8.488257
    7.4251003   -3.0146194    9.429777     1.8290683   11.991425
   -4.6105537    3.9135299    3.9999542   -1.4448171    5.957862 ]","[0.44341528 0.47227454 0.40755054 0.4225084  0.45698732 0.6762013
 0.579705   0.60692894 0.5506446  0.4834137  0.4678858  0.40292358]"
test,0,248.52811739741975,"[-3.9685153e+02  9.9249977e+01 -3.4163025e+01  4.1593361e+01
 -1.7228064e+01  1.1637212e+01 -4.7152281e+00  2.0684702e+00
 -3.5344100e+00  7.3340049e+00  4.7138567e+00 -5.0257673e+00
  8.5345507e+00  2.9239666e-01  9.7744398e+00 -6.0226355e+00
  5.3712711e+00  2.3228757e+00 -3.8828771e+00  4.9784222e+00]","[0.41941574 0.4426036  0.4059885  0.3898703  0.4305364  0.55432767
 0.44712374 0.46063378 0.41535065 0.40970805 0.40288    0.37950805]"
test,0,224.11959159931703,"[-4.0227277e+02  8.0768234e+01 -3.2015110e+01  3.8893036e+01
 -7.7037592e+00  3.3067114e+00 -1.2373890e+00 -2.5035603e+00
 -5.8044606e-01 -2.6633993e-01  3.3115687e+00  4.4768997e-02
  3.1752596e+00  2.7463226e+00  9.8541698e+00 -3.3481030e+00
  3.1701057e+00  5.3170662e+00 -3.0068614e+00  2.4275525e+00]","[0.3242586  0.32950056 0.28202975 0.29982087 0.3990404  0.5161379
 0.39868033 0.40385064 0.35589638 0.33438215 0.35844126 0.4255135 ]"
test,0,235.54056755542297,"[-4.1954724e+02  9.3343842e+01 -3.8358021e+01  4.6811966e+01
 -3.1779680e+00  4.4416785e+00  1.5363896e-02 -7.4811506e+00
  3.5692967e-02  2.6360481e+00  5.5234632e+00 -3.8554361e-01
  3.5350676e+00  1.7384549e+00  5.3117781e+00 -1.5296752e+00
  4.3712178e-01  3.0903511e+00 -8.6116880e-01  3.0012393e+00]","[0.351578   0.3476224  0.3321187  0.40414417 0.44507495 0.524702
 0.5055474  0.44350266 0.33460894 0.30696118 0.3118371  0.2858591 ]"
test,0,229.48024365632702,"[-410.47134      96.19109     -24.513756     37.931805     -6.6132684
    1.7098129     7.207038     -3.155661     -1.4316325     3.740922
    3.3651855    -0.4428272     1.8577366     1.9144808     4.9927444
   -4.27595       0.73374784    2.0402787    -2.5674272     1.8487122 ]","[0.32489726 0.37957358 0.38491416 0.34863284 0.47993037 0.5641287
 0.3963758  0.3544505  0.347951   0.350013   0.32573882 0.30041385]"
test,0,252.36731571537084,"[-376.70428     75.93619    -26.686232    24.019203   -13.832308
    8.958375    -1.5856266    3.8889446   -0.6244911    5.147882
    6.7658286   -2.0685415    9.982347     5.777823     8.385021
   -3.2531476    4.6684117    3.7541633   -1.9606771    6.7121572]","[0.41626692 0.43085194 0.4246562  0.44207206 0.44607863 0.60880834
 0.48153278 0.50872403 0.48702592 0.3985873  0.38641962 0.36267343]"
test,0,229.61662116746214,"[-399.46927     90.50701    -22.049635    38.255924    -7.3553877
    8.734694    -6.950341     8.286436    -4.7459126    4.1601157
    5.0193124   -3.7131875    6.65455      0.86955     11.830036
   -5.420483     7.2303767    5.4434433   -1.1647164    7.843678 ]","[0.34388375 0.35411635 0.31932804 0.36154842 0.43963358 0.6306156
 0.56127715 0.5126177  0.50079614 0.45169502 0.38135198 0.3070715 ]"
test,0,241.55670897097957,"[-445.2588      106.98867     -30.050777     23.32541      -5.9779873
  -10.833496      1.5462688    -5.511587     -8.0097065    -2.2291932
   -1.4150646    -2.2211127     0.550975      1.3462017     8.8519745
    0.63530904   -0.51533246   -2.160603     -5.984997      3.867665  ]","[0.34374154 0.27296147 0.2609386  0.31191614 0.31467357 0.421271
 0.43908748 0.41220698 0.36829412 0.2864469  0.2939075  0.2787873 ]"
test,0,341.0079710691721,"[-3.75103210e+02  5.48386269e+01 -1.55268431e+01  4.71242981e+01
 -9.54381084e+00  1.02876768e+01 -2.41806126e+00  5.37534857e+00
 -8.17361164e+00 -3.61770242e-01  1.77857959e+00 -6.17715836e+00
  2.65785313e+00 -1.17437506e+00  1.41110802e+01  5.01126111e-01
  1.20597811e+01  1.27780352e+01  6.70293999e+00  1.10995455e+01]","[0.3967633  0.41723993 0.41806102 0.45206493 0.48248616 0.58597565
 0.56312025 0.6542359  0.51358247 0.39235854 0.3281974  0.33415523]"
test,0,277.3192114821973,"[-366.6473       99.95522     -22.363455      7.9557853    -7.253722
   -1.1302748     2.9725668    -1.9382982    -4.6619663     2.2362423
    2.9128087    -0.8509244     2.0143158     0.80247796    6.013188
    1.5262023     5.452677      9.4449005     5.7161355     6.7750545 ]","[0.28067654 0.33360675 0.35803565 0.35355368 0.477347   0.5406013
 0.46475136 0.42320907 0.3484726  0.3358723  0.26065373 0.26964542]"
test,0,248.69671807310863,"[-3.2747482e+02  7.3844925e+01 -4.9681969e+01  1.5473924e+01
 -1.4785482e+01  4.0633922e+00  6.0835361e+00  4.0970998e+00
  1.4298006e-02  3.5786393e+00  5.9206181e+00  1.8256436e-01
  3.4022162e+00  1.4660510e+00  5.9228840e+00 -7.8477864e+00
  2.1258299e+00  5.2225146e+00 -1.7785976e+00  8.0873070e+00]","[0.517869   0.59916335 0.538867   0.5051238  0.55574536 0.56366205
 0.47081316 0.4216101  0.4155898  0.38429025 0.35089105 0.41259634]"
test,0,242.7594969988752,"[-4.0092239e+02  9.5947853e+01 -4.0366554e+01  3.3030777e+01
 -1.4715949e+01 -2.4504922e-01  2.0682368e+00 -3.1400070e+00
 -2.1483386e+00 -4.2745999e-01  5.4602677e-01 -1.0068680e+00
  1.2847508e+00 -1.5302274e+00  9.0572071e+00 -1.5073498e+00
  8.3459640e-01  2.7641411e+00 -4.4070835e+00 -1.5050468e+00]","[0.42348364 0.46778023 0.371076   0.29334766 0.37884134 0.4076058
 0.42471385 0.4476321  0.48365554 0.44198635 0.38012874 0.37209833]"
train,0,222.70564409900481,"[-4.1149750e+02  7.1699951e+01 -1.9367107e+01  5.3424942e+01
  2.8020304e-01  3.7379632e+00 -5.3319945e+00  5.5180893e+00
 -2.4751875e+00  3.9544997e+00  8.4943229e-01 -1.5811321e+00
  5.4273267e+00  8.9695567e-01  9.5544586e+00 -5.3067732e+00
  7.8432198e+00  3.1785121e+00 -1.6651103e+00  4.9877810e+00]","[0.33181906 0.34212422 0.30983734 0.3325941  0.40760705 0.55084187
 0.44328445 0.49519187 0.5111724  0.44714454 0.38467148 0.31039953]"
train,0,261.95829880323623,"[-3.8557620e+02  8.4573120e+01 -2.0745897e+01  3.0808372e+01
 -6.0565944e+00  6.5853477e+00 -7.3047692e-01  3.0881518e-01
 -7.0143757e+00  3.9255781e+00  8.2476473e-01 -3.8756313e+00
  6.9619932e+00  1.8006779e+00  9.9704494e+00 -2.6478748e+00
  3.9383609e+00  3.5215819e+00 -1.2055863e+00  5.9798822e+00]","[0.47928643 0.53197837 0.4955296  0.4068582  0.4673779  0.63065034
 0.5571789  0.4874136  0.45467332 0.4349657  0.43832928 0.42002055]"
train,0,315.2086720574218,"[-370.1564      71.70534    -24.834557    29.118738   -17.753246
   12.133737    -6.823944     7.3724246   -4.73723      7.036938
    4.981236    -1.7507296    8.88478     -0.9047729   10.284314
   -6.657523     7.776567     5.1656523    4.3897815   14.734671 ]","[0.46454504 0.49377516 0.42685556 0.43601373 0.57197815 0.7027679
 0.54731303 0.46782714 0.4203475  0.37824336 0.3458418  0.34596658]"
train,0,294.3886511403113,"[-462.17075     85.74605    -22.36487     30.59322    -15.010376
    1.4328071    1.8357877   -5.2887936   -9.908344    -1.509254
   -3.823543    -5.6019216    4.241639    -3.8380709    6.5092845
   -0.7137761    2.4749193    2.628522     0.6049331    9.011966 ]","[0.3844325  0.4063002  0.33830142 0.34018925 0.39028394 0.47581285
 0.4420708  0.39146987 0.36723056 0.28512573 0.26481688 0.2661373 ]"
