set,label,f0,mfcc,cqt
val,0,217.16597232220542,"[-4.2568436e+02  9.1749077e+01 -2.7637791e+01  3.2061905e+01
 -6.7827878e+00 -2.2886150e+00 -1.0943120e+01 -8.0462227e+00
 -2.7086813e+01  5.4359894e+00 -2.4720335e-02 -1.3307434e+01
  8.4280081e+00 -4.6258492e+00 -2.7297470e-01 -7.2516503e+00
  2.2832372e+00 -3.3500435e+00 -3.3890741e+00 -1.2455254e+00]","[0.31655103 0.37339267 0.47805056 0.53064173 0.6882418  0.6510323
 0.5423803  0.41258812 0.37801278 0.3417806  0.2988817  0.30947512]"
val,0,172.5816601261807,"[-4.0025668e+02  5.3543591e+01 -3.3453194e+01  3.7655876e+01
 -4.3266635e+00  9.2566500e+00 -1.6893620e+01 -9.9889154e+00
 -2.5641933e+01  2.3206112e+00 -2.1277565e-01 -1.3486764e+01
  9.0984325e+00 -5.8365291e-01  5.1444335e+00 -3.6277111e+00
  7.9461074e+00 -2.8676655e+00 -3.6716926e+00  3.7445998e-01]","[0.38977775 0.33785385 0.37068936 0.4730241  0.61586255 0.6739364
 0.62613636 0.60964483 0.43480462 0.37467837 0.37733266 0.3509788 ]"
val,0,181.00342947625862,"[-357.79434      86.3761      -45.052605     32.767292     -0.6544479
   -4.08739     -17.156946    -11.170237    -31.67154       1.3728002
   -2.3375134   -18.196787      8.992823     -4.141455      0.79124767
   -4.5147896     0.61656606   -6.515239     -5.426064     -1.5516421 ]","[0.3661886  0.43193483 0.45123678 0.45930767 0.5433288  0.56106156
 0.49981952 0.48152947 0.38845667 0.3990769  0.37043282 0.36288565]"
val,0,163.9782783923524,"[-4.3671082e+02  6.1516533e+01 -2.5314060e+01  5.0399403e+01
  3.0698669e+00 -8.0135524e-01 -1.9017933e+01 -7.4303708e+00
 -1.5138299e+01  8.3485097e-01 -7.8904209e+00 -2.8573942e+00
  1.0299006e+01 -7.6426167e+00  8.7209253e+00 -4.6778278e+00
 -4.8636600e-01  1.3522323e+00 -1.3869788e-01 -9.7128612e-01]","[0.406911   0.38148636 0.41813642 0.41196114 0.6118529  0.6774787
 0.5344151  0.5237865  0.45689994 0.4949223  0.45614153 0.41342995]"
val,0,162.47376096440556,"[-403.03595     78.0389     -36.09321     29.456211    -3.197158
   -2.8236828  -10.081307    -8.141658   -21.226498     8.362862
    1.3731275   -8.042144    11.343814    -0.4953134    5.2081847
   -5.0612087    1.8683816   -1.4902204   -1.2871499   -2.8021574]","[0.39899147 0.4476863  0.5022176  0.4606792  0.5315164  0.6196126
 0.5653155  0.5335193  0.46457908 0.47706413 0.4525728  0.3802878 ]"
val,0,175.50819478818505,"[-3.7119421e+02  8.4555016e+01 -5.1591961e+01  5.0164955e+01
  5.1446877e+00  1.3318614e+00 -2.7415438e+01 -9.3813829e+00
 -3.2456322e+01  2.7883345e-01 -4.9602809e+00 -2.0276705e+01
  1.2495393e+01 -5.6119308e+00  1.2935206e+00 -7.4121881e+00
  9.1408199e-01 -8.7162523e+00 -1.5184258e+00 -2.7862704e-01]","[0.3120703  0.33754334 0.35819152 0.37662554 0.4887197  0.5742333
 0.61598885 0.6237809  0.43377036 0.36597133 0.35184544 0.33576304]"
val,0,184.88540138915027,"[-4.1280756e+02  9.2553383e+01 -3.8835674e+01  3.9915211e+01
 -9.5615476e-01  3.4850998e+00 -1.7595932e+01 -1.0511554e+01
 -2.5151064e+01  1.2884432e+00 -4.8130131e+00 -1.2097120e+01
  9.2992153e+00 -6.4924059e+00  2.1771219e+00 -7.8496265e+00
 -2.9505712e-01 -6.2064137e+00 -3.5055473e+00 -3.6528690e+00]","[0.29724902 0.2824335  0.34418124 0.39530167 0.5757743  0.762708
 0.70216274 0.5192223  0.36323336 0.32090142 0.30414554 0.31041265]"
val,0,188.30807308018242,"[-3.8773041e+02  8.2899139e+01 -5.0588478e+01  4.5960815e+01
 -2.7938585e+00  3.1274672e+00 -2.7338936e+01 -1.2635806e+01
 -2.9822119e+01  4.1327014e+00 -3.5392270e+00 -1.5764577e+01
  1.3503095e+01 -6.4089274e+00  6.2309093e+00 -5.9607601e+00
 -3.5253942e-01 -6.9669476e+00 -8.2994723e-01 -9.6670252e-01]","[0.40512672 0.44861543 0.4689344  0.48538065 0.5116179  0.48808515
 0.46518084 0.5217187  0.4686536  0.45316312 0.39795268 0.3675082 ]"
val,0,281.349281994682,"[-4.0451865e+02  8.3729103e+01 -3.8562099e+01  3.2618843e+01
 -2.0214254e-01 -8.0186577e+00 -1.6530203e+01 -9.4019957e+00
 -2.4848331e+01  4.5726886e+00 -2.7778904e+00 -1.3381593e+01
  7.6005998e+00 -1.9803069e+00  4.3358626e+00 -3.9126685e+00
  2.5844681e+00 -4.2438445e+00 -3.2065153e+00 -3.1992128e+00]","[0.31412616 0.37188965 0.4096038  0.45665228 0.55390537 0.62356263
 0.67627954 0.7522394  0.4993245  0.3341488  0.3401612  0.3289315 ]"
val,0,213.63837286533234,"[-404.06537     84.73718    -41.004158    28.819347   -11.745501
   13.929517   -17.408798    -7.43742    -24.636082     2.00173
    2.4549794  -16.522797     8.87058     -2.8554397    3.9108884
   -3.6282344    3.2998977   -6.5696425   -4.0723734   -3.2068605]","[0.33187854 0.36909634 0.45359257 0.4943332  0.61894125 0.6736551
 0.6627614  0.6060488  0.4736227  0.40850335 0.33016425 0.33095858]"
test,0,232.97681266975286,"[-3.68930756e+02  7.10811844e+01 -4.64871025e+01  3.91536942e+01
 -1.00718737e+01  9.63982773e+00 -1.52354708e+01 -7.75088453e+00
 -2.68566380e+01  2.53149581e+00 -1.11753084e-01 -1.75971069e+01
  8.59738445e+00 -4.57819551e-01  5.14682531e+00 -5.31287766e+00
  5.23570013e+00 -3.31222939e+00 -2.81252170e+00 -1.74358475e+00]","[0.3698731  0.3998453  0.42555678 0.4413922  0.5226962  0.6127445
 0.6806359  0.5836408  0.43729722 0.40820134 0.37046328 0.3447432 ]"
test,0,224.02169017323877,"[-423.74945     71.409744   -39.28598     31.704393    -9.939495
    8.812695   -15.759859    -6.6620336  -26.967113     4.554922
    4.7808123  -13.448926     7.908867    -1.4337918    5.3014793
   -5.853662     6.085419    -3.5937464   -5.5944934   -2.0697532]","[0.32835168 0.37233037 0.45149994 0.4661354  0.5372415  0.62619174
 0.6068645  0.54004693 0.41534388 0.34557635 0.3304871  0.3157448 ]"
test,0,205.18045397308438,"[-367.3977      88.286415   -45.70803     37.372063    -4.7427635
  -15.256425    -7.2486677   -8.801898   -30.04261      2.3385842
   -5.5427976  -17.032978     7.1513333   -8.31649      1.478825
   -1.7498864   -2.6693602   -3.4410205   -1.6937234   -2.9413207]","[0.31568906 0.3787881  0.42305923 0.43757677 0.5190336  0.59084976
 0.52754545 0.4843664  0.4536077  0.43170476 0.37491995 0.34344107]"
test,0,173.82335715683018,"[-384.22147     71.137535   -21.367073    43.02874      1.5352565
   -6.271525   -10.249594   -10.648744   -27.529842    -8.157374
   -6.245757   -13.504934     5.3609962   -4.1022506    1.2399273
   -3.5651326   -4.072552    -4.8203216   -3.5880854   -1.3680148]","[0.32653818 0.38198546 0.42541197 0.47661352 0.59421563 0.66507673
 0.4942936  0.4528816  0.3582669  0.35710165 0.34668586 0.32730514]"
test,0,196.74856384621333,"[-404.22684     74.29779    -49.438618    49.083736     1.303883
    9.850496   -25.303453    -5.90262    -26.77011      1.4627082
   -3.1944897  -15.950049    11.08456     -4.151206     6.0646305
   -7.816761     4.9042754   -5.3073115   -3.176247     1.093274 ]","[0.34031686 0.41799673 0.4096669  0.3841003  0.49345303 0.6477111
 0.5410933  0.4605352  0.37873736 0.38687247 0.365874   0.34600353]"
test,0,220.0212643882407,"[-423.67285     75.55189    -29.660095    41.07164      3.6581497
    2.7060711  -19.796648   -11.830727   -24.530157    -1.6978298
   -2.605104   -12.90124      7.0024247   -0.7990844    6.7119417
   -5.6805825    1.6761098   -2.7005725   -2.2369328    0.6835568]","[0.5209901  0.5485765  0.4459643  0.48544183 0.6335306  0.67121243
 0.5810643  0.61014926 0.48677766 0.4407473  0.42625648 0.4156293 ]"
test,0,145.18487976582426,"[-4.1912668e+02  1.0635559e+02 -3.4210552e+01  3.8260376e+01
  1.2435334e-02 -2.6127641e+00 -9.0562096e+00 -1.1804443e+01
 -2.5044283e+01 -3.4576833e+00 -6.2101283e+00 -1.0799907e+01
  4.7596817e+00 -3.4357431e+00  1.0062287e+00 -6.6667514e+00
 -1.9962509e-01 -8.0500774e+00 -1.9661916e+00  1.3842577e+00]","[0.44964847 0.38124794 0.38071698 0.42209363 0.5100696  0.60441
 0.5289148  0.4988437  0.3971421  0.34532085 0.42343682 0.4455625 ]"
test,0,229.72043125951512,"[-394.26303     78.49643    -38.389946    44.084736    -5.235969
    5.2064967  -15.643439   -10.841992   -28.769997    -0.9273326
   -2.3038058  -16.42503      7.3137035   -1.1370084    6.98763
   -7.304349     0.8494955   -4.4143677   -6.172944    -3.0372343]","[0.34171712 0.3440854  0.38118047 0.44036594 0.5556759  0.65241235
 0.63038844 0.63564414 0.5094943  0.46098292 0.42994758 0.3715008 ]"
test,0,144.39300112493453,"[-406.67368     93.601295   -43.587673    43.77538     -4.4403777
    2.5367684  -13.5719595  -10.665725   -24.641516     1.0762416
   -2.0882263  -12.329917     5.840383    -3.3687449    5.334385
   -6.155832     3.16003     -4.351653    -2.561745    -1.8958728]","[0.477915   0.4727258  0.44148216 0.4193954  0.49423194 0.61088145
 0.6011223  0.54308313 0.39685977 0.3195579  0.35087943 0.38684177]"
test,0,201.3079832097648,"[-424.38983     75.699905   -32.029636    53.852474    -2.9836118
    2.3567584  -22.625978    -7.765417   -29.267622    -3.7286298
   -3.144096   -10.864379    11.799713   -10.8575115    2.4118648
   -9.256339    -3.0493937   -1.3094683   -1.8577255   -2.3010044]","[0.36005995 0.4598669  0.47724482 0.36094669 0.3833852  0.49891415
 0.4662157  0.45326918 0.4341949  0.38525492 0.35593164 0.30146167]"
test,0,147.715085190374,"[-3.7115250e+02  1.0776458e+02 -5.0624287e+01  3.7523457e+01
 -4.4437070e+00 -5.6925502e+00 -1.4216206e+01 -1.1064889e+01
 -3.0871204e+01  2.8664219e-01 -6.3356099e+00 -1.8719294e+01
  8.0361166e+00 -8.4188718e-01  3.3944566e+00 -6.0960174e+00
  1.3384641e+00 -8.6157007e+00 -4.9284110e+00 -1.1185044e+00]","[0.3688635  0.4056068  0.42756352 0.51624143 0.5554767  0.45591825
 0.37097698 0.41141286 0.34048402 0.3512771  0.37301427 0.35253102]"
test,0,209.4035889760058,"[-378.55786      92.31526     -52.281322     45.59873      -3.6939275
    2.5248985   -12.588702     -7.842826    -30.67748       1.6202803
   -1.8423917   -14.824928      8.27456      -3.3945189     6.0422845
   -5.579498      3.214351     -7.3883724    -3.7470493    -0.48629507]","[0.3418436  0.4207     0.537622   0.52770704 0.49203458 0.59775
 0.47810042 0.40674672 0.3323515  0.38879767 0.39007798 0.35843304]"
test,0,182.36281902502785,"[-374.05313     75.22423    -45.247837    56.38827     10.983834
    1.2083722  -19.842878    -9.098789   -25.980005    -4.0083323
   -6.5391407  -15.274109     9.644775    -2.2457776    1.3244872
   -4.754823     3.739123    -6.4894185   -4.2201953   -1.149437 ]","[0.39948985 0.45892152 0.47590292 0.51890886 0.5263763  0.54346436
 0.4861987  0.47657704 0.40019277 0.3742892  0.40483457 0.38241026]"
test,0,169.32343853628836,"[-328.4894      99.998184   -48.074574    26.884892    -9.658917
   -6.300261    -6.8652225   -7.442551   -32.91638      1.8908131
   -1.3172499  -19.70099      2.1097012   -0.6694559    2.8204687
   -7.333404     2.481617    -8.5303955   -5.9005747   -3.8759422]","[0.34161052 0.3616314  0.41551238 0.48419645 0.58744705 0.7041667
 0.54487604 0.40022683 0.34428757 0.36563256 0.29900348 0.3157321 ]"
test,0,173.75668088170926,"[-3.6289740e+02  7.5349747e+01 -4.2849499e+01  4.6352901e+01
  9.2162609e+00 -7.2232733e+00 -1.6401306e+01 -1.0515570e+01
 -2.7983658e+01 -6.3644528e-01 -9.0156536e+00 -1.9625185e+01
  3.5247929e+00 -6.0675836e+00  3.9141026e+00 -8.9320593e+00
  1.2187739e-01 -1.3893076e+00 -5.7779746e+00 -3.1730206e+00]","[0.31933206 0.3967369  0.46510354 0.49113795 0.5383775  0.5312452
 0.48814413 0.44975394 0.3548025  0.34629306 0.3178977  0.29151177]"
test,0,172.18772264758564,"[-4.0588498e+02  8.6591553e+01 -3.7445480e+01  3.5526672e+01
 -1.4605981e+01 -1.0078720e+01 -5.1157022e+00 -4.3909950e+00
 -2.2118919e+01  1.6232468e+00 -6.8806976e-02 -1.1576852e+01
  6.3478298e+00 -3.6086664e+00  5.3638616e+00 -2.0187731e+00
 -1.6102588e+00 -2.6737738e+00 -4.4997101e+00 -3.9184027e+00]","[0.30385357 0.35844973 0.37440863 0.43121368 0.5547249  0.639087
 0.57406867 0.4427294  0.36648116 0.36531126 0.34519005 0.28862807]"
test,0,159.22217546889286,"[-3.8907816e+02  9.0426674e+01 -4.8549381e+01  5.1764328e+01
  5.2211480e+00 -2.3523436e+00 -1.4520362e+01 -1.0568493e+01
 -3.2040642e+01 -3.2340446e-01 -6.6034431e+00 -1.3430844e+01
  9.3598137e+00 -7.9088650e+00  3.4152014e+00 -5.4719048e+00
  2.1558509e+00 -3.8155601e+00 -4.1015215e+00 -1.6235819e+00]","[0.3368086  0.35359785 0.3531546  0.39293453 0.54351103 0.6426685
 0.50947034 0.51069003 0.35277256 0.36022782 0.36226568 0.36268243]"
test,0,150.04939127309996,"[-409.87024     76.37828    -26.644293    38.89418    -14.23602
   -3.098179    -9.813041    -9.905576   -28.743498    -0.9581204
    2.3805811  -10.401303     7.704091     1.2024593    3.644212
   -7.163869     2.6397293   -4.5518017   -4.8672237   -1.6510829]","[0.33978423 0.38608024 0.44785783 0.5552199  0.6200148  0.5781288
 0.4603264  0.461535   0.35454604 0.36506075 0.38495758 0.33240378]"
test,0,161.15418833551536,"[-3.7047699e+02  9.2425690e+01 -5.5012890e+01  3.5546696e+01
 -1.3433323e+01  1.1379001e-01 -1.5291202e+01 -1.1109830e+01
 -2.8241337e+01  2.8626716e+00  2.8253767e+00 -1.3834265e+01
  7.3699107e+00 -2.7255111e+00  4.0118217e+00 -3.6446509e+00
  2.4042559e+00 -7.9067459e+00 -2.6285417e+00 -3.4569924e+00]","[0.35875747 0.44187868 0.44276583 0.48720443 0.6080774  0.721396
 0.59846246 0.49141482 0.36771443 0.3757273  0.3769186  0.34276822]"
test,0,181.7140092973587,"[-376.79163     71.67026    -38.059387    41.91515     -9.504162
    3.683851   -16.575314   -14.181669   -29.424686    -0.5865831
   -5.069431   -17.289457     8.213742    -4.736487     4.0499134
   -5.755316     1.8150444   -5.29831     -6.4063053   -4.7294426]","[0.28205508 0.29252478 0.30325472 0.40363804 0.50447273 0.6130138
 0.5655044  0.54178125 0.42524394 0.37874755 0.3514299  0.30309337]"
test,0,156.4463357932532,"[-400.59793      95.129616    -51.870373     36.924377     -3.161626
   -5.6874037    -9.685872     -7.2165217   -29.307945      0.6199282
   -0.79313666  -12.556806      6.2866573    -2.7147436     2.323579
   -5.3883653     4.485244     -6.4418187    -2.5686316    -0.64046127]","[0.27089602 0.29568765 0.40601468 0.44527307 0.5315413  0.61243355
 0.5406616  0.41586065 0.36544067 0.34076688 0.31155348 0.30558348]"
test,0,220.46824247603377,"[-393.3257      81.2427     -64.31302     50.153584    10.757587
   -5.036228   -17.153234   -10.275218   -31.919262     2.7853355
   -4.7219524  -16.453093    12.799827    -8.034582     0.663018
   -0.9316168    2.913348    -7.314655    -5.1283793   -1.5439702]","[0.35428363 0.42122713 0.3676684  0.3483818  0.46695304 0.57382435
 0.49029988 0.4705967  0.39206788 0.35323682 0.31490895 0.35011044]"
test,0,208.1809094609462,"[-365.2451       76.083015    -40.421104     33.847324      0.531551
   -9.584599     -8.9277525    -8.57881     -30.199018     -2.1243176
   -2.0075033   -12.581896      7.881097     -2.6240575     3.3920197
   -2.1097734    -0.39418474   -2.8896286    -3.825077     -3.2510786 ]","[0.4266737  0.3937874  0.4125241  0.4008318  0.48221967 0.526085
 0.50812495 0.49868864 0.41768447 0.3842744  0.40051654 0.39631018]"
test,0,174.72861318338772,"[-363.23566     63.993095   -44.838276    39.314392    -6.317345
   -3.6501439  -14.693321    -8.672603   -22.646357     3.780604
    0.4238247  -13.838694     6.8237786   -2.1688871    5.081044
   -6.150214     2.112422    -1.8979824   -4.372551    -2.7928894]","[0.3996112  0.4285567  0.4522056  0.48389193 0.5887818  0.66085523
 0.63550496 0.5593954  0.48482037 0.49330074 0.47501636 0.4041169 ]"
test,0,220.8031104211859,"[-3.5481372e+02  7.5614136e+01 -4.6952801e+01  4.0164242e+01
 -1.3274395e+01  4.7481151e+00 -2.5098152e+01 -7.6558437e+00
 -3.1149775e+01  2.1246848e+00 -5.4064530e-01 -1.9062603e+01
  1.0604044e+01 -9.2513275e+00  6.3642969e+00 -6.5614896e+00
  3.3851847e-01 -2.7428472e+00 -7.0406680e+00 -6.4767237e+00]","[0.27613488 0.31335792 0.31879798 0.37681708 0.45722547 0.5729896
 0.57705677 0.53986835 0.5011165  0.50372463 0.38401216 0.29219064]"
test,0,189.78619625819636,"[-379.93048    103.78922    -50.91217     36.613373     9.369182
  -15.307806   -22.125154   -10.564715   -27.937181     3.3462565
   -4.707601   -10.982739    10.32001     -9.482484     3.912946
   -3.895977    -5.644759    -5.178939    -5.114784    -2.9963262]","[0.28864977 0.41442633 0.48616296 0.4468725  0.48754323 0.54857856
 0.533693   0.48788396 0.32084814 0.24126989 0.248809   0.2280665 ]"
test,0,144.28893095050668,"[-452.46198     59.412846   -35.64325     61.478943    -3.4110777
   13.71041    -18.34162     -6.144341   -24.829035    -3.0679176
   -4.4928064  -11.574581     7.8727274   -1.0702534   10.289952
   -9.684037     4.5690813   -3.4896715   -2.0651107    1.9687519]","[0.39209    0.3575479  0.36033198 0.3579578  0.4989276  0.65350443
 0.62087077 0.5382427  0.44223708 0.415537   0.5073966  0.4562712 ]"
test,0,209.93372568042548,"[-4.1413333e+02  8.3128220e+01 -4.9531075e+01  1.4334972e+01
  4.6516557e+00 -1.4303326e+01 -1.2341236e+01 -9.4221859e+00
 -3.2363808e+01  1.1232860e+00 -3.0461662e+00 -1.4192515e+01
  8.9238968e+00 -2.5618408e+00  3.3953273e-01 -2.6938229e+00
 -2.9199481e+00 -6.6942158e+00 -2.9993773e+00  3.1172214e-02]","[0.41346854 0.46886328 0.4639602  0.41546392 0.5018431  0.50733006
 0.45779088 0.49360618 0.41558474 0.40854925 0.39744198 0.36154658]"
test,0,282.8108265859294,"[-382.76413      79.87801     -72.692856     27.614351     -6.3112144
   -3.8033834   -10.8847885    -8.3595295   -28.908245      4.381195
    4.697163    -14.228001      5.4642067    -0.98262054    5.15609
   -9.95213      -3.401164     -6.7102127    -9.798782     -1.8180363 ]","[0.36087197 0.29978034 0.30729362 0.38551453 0.5719268  0.735709
 0.6803311  0.6036175  0.47882336 0.37363547 0.35151607 0.32508284]"
test,0,168.78998991075912,"[-3.9587692e+02  7.9743095e+01 -5.0974777e+01  2.8796619e+01
 -3.8750467e-01 -5.1636367e+00 -1.1417273e+01 -1.3079735e+01
 -3.2962654e+01  3.6494980e+00  3.4978232e-01 -1.4038984e+01
  3.8336506e+00 -3.2537880e+00  7.3645940e+00 -7.0469685e+00
 -3.0075300e+00 -5.7893867e+00 -4.4321818e+00 -3.2315757e+00]","[0.37598312 0.32418695 0.30058193 0.38653922 0.5367927  0.62404823
 0.5172128  0.4557458  0.38055965 0.3813963  0.36706638 0.3381107 ]"
train,0,154.1571013241858,"[-4.3591028e+02  7.7512802e+01 -4.7063110e+01  5.0944614e+01
  4.3746209e+00  1.5273893e+00 -2.4232035e+01 -4.1966271e+00
 -2.7537277e+01 -2.6730016e-01 -5.5867732e-01 -1.1800867e+01
  8.9154282e+00 -2.2378736e+00  9.5242176e+00 -8.6412573e+00
  5.0993381e+00 -7.8917032e-01 -5.2141261e+00  9.5375605e-02]","[0.2802915  0.4505122  0.58581394 0.44065872 0.4571312  0.5816242
 0.5263094  0.44471443 0.40383866 0.4034154  0.3464958  0.25371727]"
train,0,183.89301338746816,"[-4.31674469e+02  7.24596710e+01 -3.76240425e+01  3.84592438e+01
 -8.36554241e+00  5.78246534e-01 -1.52658205e+01 -8.55063820e+00
 -2.91072655e+01 -9.56928730e-01 -2.22355545e-01 -1.05073690e+01
  7.04470968e+00 -2.75079846e+00  8.21270657e+00 -6.93943930e+00
  3.34354162e+00 -3.54188466e+00 -6.50975561e+00 -2.76363778e+00]","[0.40728334 0.351      0.36294723 0.41949227 0.5078544  0.6032782
 0.5669902  0.51758206 0.47781414 0.45119303 0.47153538 0.4445261 ]"
train,0,263.29918281658973,"[-3.9573102e+02  4.1676857e+01 -3.7252876e+01  3.2246616e+01
 -1.9483419e+01  3.8250785e+00 -1.8013487e+01 -8.2676630e+00
 -3.0641966e+01 -1.3660173e+00 -2.7046520e-02 -1.0221995e+01
  9.6788750e+00 -1.8285588e+00  1.1299325e+01 -8.6395826e+00
  2.7225809e+00 -4.8297274e-01 -8.3310966e+00 -4.7793584e+00]","[0.44492668 0.42372233 0.35360286 0.32783756 0.42529413 0.5966698
 0.56970555 0.6075828  0.48475954 0.46677524 0.4191482  0.36137974]"
train,0,160.90485150168828,"[-428.9265      97.95476    -51.391853    38.077374     7.4961214
   -5.248856    -9.759583   -10.468895   -36.354084     3.3907847
   -6.2152305  -12.848838     8.298508    -7.3268123    6.529117
   -7.8843083    1.1867886   -6.1604476   -7.3005834   -2.0818913]","[0.21639489 0.25443703 0.29187396 0.41874894 0.5557324  0.5731231
 0.39498168 0.31126198 0.27897584 0.23427133 0.18475404 0.23444104]"
train,0,159.13140607690764,"[-431.78214     99.54786    -40.692017    36.323902    11.820533
   -4.6129217  -17.555027   -13.716072   -25.506609     1.2728136
   -1.3660747  -13.006929     4.3529487   -0.8345998    3.0356643
   -6.66782      0.5476871   -3.9518557   -6.2988343   -3.2492115]","[0.3421387  0.407848   0.38604242 0.35728794 0.43147665 0.5831341
 0.53155774 0.44085094 0.38201842 0.2719904  0.29618487 0.29036728]"
