set,label,f0,mfcc,cqt
val,0,251.33624181569806,"[-4.2372079e+02  9.3028786e+01 -3.1334528e+01  2.1251259e+01
 -1.6377470e+01  2.1426196e+00 -2.8775165e+00 -1.5363972e+01
 -1.1580392e+01  3.5030630e+00 -5.7420392e+00 -1.1170210e+01
  5.4004278e+00 -2.4769876e+00 -8.2529488e+00 -7.7343230e+00
  1.3648182e+00 -6.6780601e+00 -3.9786664e-01  2.2646828e+00]","[0.3901242  0.34175956 0.31854612 0.31866792 0.42682445 0.48879334
 0.47129133 0.47058192 0.47992927 0.49264607 0.43930173 0.47389278]"
val,0,315.35176744620924,"[-3.9621115e+02  4.6329159e+01 -4.2373966e+01  4.0272049e+01
 -1.0613665e+01  8.5817480e+00 -2.3306198e+01 -2.2305483e+01
 -1.1255362e+01  5.0430856e+00 -4.5904989e+00 -4.5248494e+00
  1.1037790e+01 -6.5358639e+00 -1.2478173e+00 -7.3680358e+00
  4.5619335e+00 -1.4479184e-03  3.5048187e+00  9.0968857e+00]","[0.5093457  0.5397935  0.49681684 0.502366   0.5808034  0.59869057
 0.5932837  0.5156845  0.478443   0.4267552  0.39592627 0.4089781 ]"
val,0,263.0490422816697,"[-3.7211844e+02  8.4947746e+01 -3.7363239e+01  2.2961433e+01
 -9.1125069e+00 -4.0983610e+00 -1.6003727e+01 -2.8142843e+01
 -1.5965856e+01  1.7883033e-01 -7.1242948e+00 -4.8380184e+00
  5.3609147e+00 -4.9429340e+00 -5.6580768e+00 -9.9560766e+00
 -1.1829828e+00 -2.6727622e+00 -2.5077522e+00  2.3624279e+00]","[0.44149244 0.40648246 0.39006183 0.3544941  0.39270929 0.47863695
 0.46513677 0.43430826 0.39763835 0.4194052  0.45438513 0.43976033]"
val,0,272.0763388093802,"[-376.18454     63.882538   -44.25461     55.389977   -11.278273
   -3.8748057  -11.7314825  -23.109928   -16.388676    -1.5346037
   -7.7822537   -4.6292806    2.4576926   -5.770206    -2.2109067
  -13.895225     2.2891777   -7.9598155   -4.232378    10.46174  ]","[0.4818666  0.53453684 0.4487626  0.3973407  0.44112632 0.5689394
 0.5447992  0.436703   0.40795293 0.4026747  0.37611648 0.38074106]"
val,0,267.1872148192842,"[-382.2579      85.40144    -48.70997     23.495316   -11.465697
    1.5684782   -8.52798    -21.583637   -13.920789     5.600602
   -6.5919175  -10.699672     5.482168    -7.7050242   -7.076607
   -7.4326806    3.4657989   -2.707942    -3.9917567    5.8600564]","[0.4901168  0.4483619  0.41595432 0.35012624 0.4150297  0.491446
 0.52765375 0.5154727  0.43057477 0.3370147  0.34521845 0.45272747]"
val,0,258.0051207049809,"[-3.8168750e+02  7.6370811e+01 -5.2654934e+01  3.9101959e+01
 -6.1318793e+00 -5.8776073e+00 -2.2782747e+01 -1.8495955e+01
 -8.2530708e+00  2.7309937e+00 -1.4471769e+01 -9.2417345e+00
  4.7193661e+00 -1.2933473e+01 -1.2486070e+00 -8.6154757e+00
  2.1990583e+00 -3.2074811e+00 -8.6678429e+00  1.2055460e-01]","[0.45029014 0.39636362 0.34353754 0.30796155 0.35463098 0.4230792
 0.42263582 0.38359162 0.33720145 0.33973607 0.38688475 0.41413608]"
val,0,262.7609122829941,"[-402.1658      83.09536    -37.33959     22.212437     0.485344
   -7.5578556  -14.110826   -18.701788   -11.19215      2.5455422
   -9.960793    -6.197451     2.7718363   -7.079518    -5.5784388
   -7.694119     0.8629408   -7.9373565   -8.936144    -3.362858 ]","[0.47669226 0.43423924 0.36937386 0.39428574 0.37456787 0.3949879
 0.45995203 0.41194177 0.37342027 0.44318974 0.4715365  0.46219805]"
val,0,276.07990948737074,"[-380.9963      67.04767    -42.7061      30.414114    -3.2062736
   -6.4774823  -20.97115    -23.795721   -10.122769     3.712114
  -11.029182    -4.2048073    5.108812    -6.3706694   -4.671837
   -8.364361     4.3290067   -6.6077566   -3.7000363    1.0067458]","[0.50185615 0.50700396 0.3876031  0.44171143 0.5205818  0.53325534
 0.45833844 0.40027106 0.38024002 0.42265475 0.4066112  0.40106454]"
val,0,291.649933853942,"[-426.02725     79.20413    -38.150745    22.662088   -12.386912
   -3.3306525  -10.5481     -20.587996    -5.350446     6.872996
   -5.9169784   -8.375455     3.1965005   -3.3964305   -8.74124
   -3.9042861    5.7084417   -4.395352    -1.9575586   -2.6802583]","[0.4186655  0.41309544 0.43293458 0.4855256  0.629874   0.5699651
 0.5213359  0.41100162 0.39180028 0.45209762 0.4345846  0.38209748]"
val,0,270.0260490497191,"[-358.19266      68.19749     -40.224384     14.803683    -12.203539
    3.8098938   -19.467184    -24.8206      -14.378508      5.3779964
   -5.8269143    -7.975646      5.345506     -6.0571575    -0.90396726
   -6.04748       1.3467972    -0.9545078    -1.8195343    -0.6279415 ]","[0.48049366 0.4598802  0.42446423 0.43009907 0.4881185  0.49533764
 0.5252126  0.46430996 0.4247528  0.45465815 0.47951394 0.4466714 ]"
test,0,216.30815839862962,"[-380.06464      71.82857     -43.31185      27.124802    -17.755068
    6.4477067   -22.513777    -18.633146    -13.1313        4.1776514
   -9.130192    -12.2627        7.970612     -7.015372     -6.628437
  -11.041908      6.730441     -4.6918263    -2.8452504    -0.38914314]","[0.46363088 0.46608508 0.5526017  0.45434675 0.43633044 0.4574799
 0.5043143  0.48196575 0.46965218 0.4675228  0.4442783  0.42684832]"
test,0,272.7752702293068,"[-400.63885     80.91536    -48.27174     18.516663   -13.623697
    3.624089   -14.499465   -16.010876   -13.024449     8.282464
   -3.834238   -13.002869     4.0458775   -6.0942125   -4.2180967
   -5.7069592    7.4536285   -3.4503057   -4.299535    -2.5975697]","[0.3889109  0.46491805 0.4147294  0.4047561  0.44367322 0.524162
 0.53539705 0.49833047 0.49431118 0.4053446  0.35315636 0.31816992]"
test,0,272.68769186922304,"[-391.67905      87.34197     -39.31295      26.335867    -15.662995
  -12.024602    -10.425225    -27.082712    -11.474931      3.62547
   -5.20815      -5.5421553     0.81004375   -7.8608456    -5.0282745
   -3.84537       1.0369514    -3.1368234    -5.59797      -1.3645021 ]","[0.47924736 0.52840084 0.41942656 0.37048516 0.46717742 0.47304785
 0.42828563 0.4143177  0.3857042  0.38737682 0.40657204 0.4217195 ]"
test,0,280.2344389855717,"[-404.0888      65.74503    -27.302742    43.222298   -16.002941
    3.3201141  -12.810501   -20.694933   -15.191218     2.0905533
   -4.7964473   -8.663801     5.022991    -6.7421985   -6.597918
   -7.876518     5.584935    -2.2953289   -1.4860361   -0.9516637]","[0.41379806 0.40867516 0.37030837 0.4153841  0.45971504 0.52910244
 0.46532923 0.42896184 0.43048334 0.4507909  0.41688818 0.3792969 ]"
test,0,290.8295401909055,"[-403.18552     58.163292   -41.852615    37.249256    -8.8287525
    5.993501   -24.075909   -16.771137   -12.33095      6.2155514
   -7.0654564   -8.864345    10.266154   -11.674497    -3.6889217
   -7.058809     5.9210806   -2.72226     -2.0767863    4.590107 ]","[0.39110997 0.44599047 0.40692145 0.42686304 0.5044812  0.5382536
 0.58099663 0.53157616 0.40887868 0.37284628 0.3654145  0.36122507]"
test,0,254.61214090625606,"[-431.55234     75.82417    -33.58911     44.303658    -6.7115836
    0.5514572  -22.606403   -17.70361     -8.203201     4.057477
   -5.8191323   -4.9367266    4.811662    -7.2502155   -1.4930061
   -7.2379284    4.1486874   -7.1727543   -6.9340777   -1.7148163]","[0.570481   0.4645944  0.42181012 0.37341797 0.4418117  0.48239186
 0.48758486 0.41468576 0.4014093  0.4476218  0.55274653 0.5728956 ]"
test,0,246.85029869069865,"[-445.05072      87.9752      -28.251455     29.890686     -4.321606
    3.3981392   -10.054108    -14.840635    -11.761696      0.51615345
   -8.505449    -10.570644      1.3398079    -7.0763645    -2.549767
   -4.0732365     2.0790002    -5.792207     -4.1771765    -3.4785087 ]","[0.4045033  0.4223523  0.41759223 0.3452447  0.36557823 0.41576752
 0.49695536 0.40838188 0.41450965 0.46002516 0.45500052 0.3942329 ]"
test,0,289.58242802941567,"[-3.8610074e+02  7.0060738e+01 -4.4735405e+01  3.2925056e+01
 -1.8117449e+01  8.4890455e-02 -1.1236742e+01 -2.1978666e+01
 -1.6908039e+01 -7.0177324e-02 -1.8814191e+00 -1.0753053e+01
  2.0471299e-01  2.3444705e-01 -4.8744731e+00 -1.1870133e+01
  8.8501940e+00 -2.6262798e+00 -3.8015685e+00  1.1324261e+00]","[0.43591133 0.38261172 0.38241223 0.40986165 0.45188734 0.48557663
 0.5188264  0.51558846 0.42285955 0.43662792 0.41316012 0.38534942]"
test,0,246.92739832082435,"[-404.2089      74.93656    -47.39488     38.063786   -11.015988
    1.3415172  -12.7906275  -18.641756   -15.901798     3.8842669
   -5.316778    -7.2734923    6.6990333   -7.4191713   -2.8898878
  -10.048283     3.2851715   -4.9048615   -7.86992     -1.941233 ]","[0.465871   0.44587794 0.36229458 0.33469397 0.4353642  0.476217
 0.4302451  0.4437933  0.46780148 0.4680707  0.49125975 0.51631814]"
test,0,269.3243809178479,"[-435.3338      78.578896   -35.155464    38.35524     -4.13373
    1.2400652  -13.904481   -19.410711   -14.397413     1.2688938
   -6.1854196  -10.972729    -1.9375987   -3.7668817   -4.086848
  -12.26659      4.2945814   -8.797616    -5.7287955    1.3751098]","[0.48136306 0.42381588 0.34476322 0.33803025 0.47267792 0.46844256
 0.43335935 0.34090057 0.36313665 0.3598445  0.36819756 0.4323529 ]"
test,0,265.1587763164561,"[-4.04037292e+02  9.34421844e+01 -4.26717567e+01  2.78591690e+01
 -1.41446743e+01  1.12597115e-01 -1.76801777e+01 -2.34608650e+01
 -9.95251274e+00  1.76161814e+00 -1.45316343e+01 -6.72985077e+00
  2.00706720e+00 -1.26904726e+01 -2.15810418e+00 -8.97220135e+00
  3.07244515e+00 -3.75213838e+00 -7.06789064e+00 -3.32829380e+00]","[0.41829395 0.41680956 0.39823186 0.3197622  0.30121315 0.37171805
 0.33886322 0.34241664 0.3595327  0.39241284 0.4236735  0.4213892 ]"
test,0,286.5259255873825,"[-3.6132965e+02  6.4391975e+01 -3.4807625e+01  2.7467003e+01
 -1.1307788e+01 -8.4119072e+00 -1.5387233e+01 -2.2947865e+01
 -1.5885557e+01  3.4543850e-02 -6.8222761e+00 -7.2619243e+00
  1.2114731e+00 -6.1874733e+00 -3.8122900e+00 -5.2348595e+00
  4.1916556e+00 -5.9545094e-01 -7.7197284e-01 -5.9064502e-01]","[0.42205542 0.49757007 0.4935883  0.38569257 0.4815696  0.5551283
 0.39964104 0.43393785 0.44508788 0.42063004 0.37899354 0.3646637 ]"
test,0,244.76728699054593,"[-4.0596201e+02  6.1082012e+01 -3.8409939e+01  5.3834457e+01
 -6.2637334e+00  3.7510839e-01 -2.0536057e+01 -1.5871997e+01
 -1.5663520e+01 -2.7771780e-01 -8.8118992e+00 -7.7335467e+00
  5.9057431e+00 -7.5174198e+00 -1.9725845e+00 -1.4174273e+01
  1.5147711e+00 -8.7329884e+00 -6.1520481e+00  1.5237259e+00]","[0.48374164 0.4420451  0.36564913 0.36577317 0.40245238 0.5117685
 0.5068476  0.5004978  0.43685362 0.41386342 0.43871933 0.49060667]"
test,0,259.98603622899327,"[-376.89127      94.20564     -47.0778       17.589197    -18.034779
   -3.437086     -9.641555    -21.487665    -17.524023      3.0988154
   -8.4536085    -9.174968      5.648378     -7.084809     -4.5471015
  -11.705864     -1.2260386    -6.8108726    -6.74886      -0.75034785]","[0.45890847 0.3933035  0.43353596 0.35228676 0.3630304  0.4460253
 0.41785717 0.40846986 0.37914994 0.352258   0.42160723 0.4656615 ]"
test,0,270.07923314392644,"[-395.9934       71.23855     -49.19629      58.513462     -5.8374367
  -10.152371    -24.137743    -25.765438    -10.994328     -0.6104195
  -13.445723     -0.74185765    1.4700942   -12.764552      0.9249736
  -13.625846      4.781339     -5.9285946   -12.161145      2.3450446 ]","[0.49402505 0.46664283 0.40514994 0.36634114 0.4139548  0.4031465
 0.3842018  0.3390848  0.30913126 0.34557498 0.40287375 0.49071938]"
test,0,266.8187836645504,"[-403.4757      75.594345   -30.474075    32.47258    -26.536694
   -3.8969147   -7.5842466  -20.466644   -12.319796     4.80726
   -3.6110578   -9.1136875    1.038774    -5.52225     -1.8194222
   -2.1095314    5.544408    -2.7784894   -3.8047414   -1.4557749]","[0.5122227  0.43972036 0.42469016 0.4423052  0.4894286  0.51672024
 0.50522476 0.5470873  0.4915009  0.45615494 0.45674086 0.4810826 ]"
test,0,270.84724048768805,"[-362.4853       62.757633    -45.14827      37.354023    -10.0105915
   -5.582657    -11.390806    -28.015007    -10.780577      2.1856663
   -5.2981157    -3.911178      0.9443672    -4.546594     -2.2472358
   -4.046941      1.8141246    -4.098194     -2.376242     -0.97481835]","[0.41582584 0.4392072  0.4228397  0.37875453 0.42712545 0.41537392
 0.43878055 0.48909464 0.5147055  0.45023286 0.40203378 0.37971616]"
test,0,266.19231780048017,"[-3.7308667e+02  6.5059975e+01 -4.3521030e+01  3.2829861e+01
 -2.7097860e+01  4.2829123e+00 -1.5539385e+01 -2.5161591e+01
 -8.3611832e+00  6.2753434e+00 -1.6246252e+00 -5.5299044e+00
  3.9888821e+00 -7.7676864e+00 -7.2331610e+00 -8.8017197e+00
  6.3396735e+00 -4.4011350e+00 -8.1477699e+00 -3.5225505e-01]","[0.40817696 0.47895002 0.4226125  0.4116331  0.52264816 0.5744069
 0.5085587  0.46671683 0.4447687  0.4118657  0.41410986 0.36240032]"
test,0,276.9472959394079,"[-3.9299686e+02  7.9840317e+01 -4.6458786e+01  2.3612398e+01
 -1.4964450e+01  2.4999404e-01 -1.9002293e+01 -1.9701063e+01
 -1.2409377e+01  4.5679450e+00 -3.7475970e+00 -6.1294594e+00
  3.3795693e+00 -1.2548328e+01 -1.2842697e+00 -4.0237193e+00
  2.9622252e+00 -2.3543050e+00 -4.4847145e+00  8.1705177e-01]","[0.4689504  0.45574    0.45662376 0.4947842  0.62319267 0.6023106
 0.51441413 0.50767636 0.4389499  0.43488428 0.43060407 0.48538828]"
test,0,276.88968576065633,"[-366.57278      80.94473     -51.823452     36.651035    -20.994486
   -1.0960873   -23.308289    -22.972513    -15.346409      2.8129654
  -10.457775     -6.94936       5.894237    -14.108767     -1.8138663
   -7.050585      6.2528696    -5.091234     -7.1142707    -0.53393775]","[0.51091194 0.46740043 0.39441654 0.3817968  0.43934473 0.40061566
 0.3746722  0.43361378 0.4103814  0.4133317  0.42795774 0.46555647]"
test,0,280.44923910041354,"[-392.99753     73.998634   -44.81594     29.958889   -13.3880825
   -3.8683753  -13.06792    -18.25816    -12.839062     3.1894424
   -7.1664476   -1.9318628    3.8416348   -9.474868    -0.5492227
   -9.0204525    1.7485974   -4.453543    -2.784828     0.903402 ]","[0.45645642 0.48862842 0.49378735 0.42194554 0.4818888  0.55287504
 0.4697362  0.39083594 0.43944976 0.47758552 0.42115676 0.41781506]"
test,0,291.1125046151221,"[-390.54837     54.456696   -39.701664    28.455595    -5.5718713
   -8.092079   -13.347122   -21.517778    -5.3421745    6.5199533
   -8.977447    -2.3930027   -3.4958177  -13.290967     1.8232046
   -5.4610057    1.0161564   -0.5307603   -2.3773735    3.6298072]","[0.38281235 0.3257526  0.38729268 0.4433851  0.48325595 0.5334535
 0.46025392 0.4538293  0.3189364  0.3705462  0.37426475 0.32086843]"
test,0,248.17596520268398,"[-4.0950424e+02  7.3644218e+01 -3.3673889e+01  3.8163296e+01
 -1.2024963e+01 -8.0659294e+00 -8.1786175e+00 -2.1449474e+01
 -1.0268550e+01  1.2528945e+00 -8.0364189e+00 -2.5871561e+00
 -3.3283107e+00 -1.2081565e+01  8.1187797e-01 -7.4177742e+00
  3.0015439e-01 -4.5733590e+00 -7.0226746e+00  3.7606714e+00]","[0.35339585 0.3411512  0.31503105 0.3399148  0.3940662  0.5044667
 0.46367335 0.39878905 0.344084   0.32808384 0.33603784 0.35537022]"
test,0,249.70580979934752,"[-3.8535895e+02  7.3596519e+01 -4.4860867e+01  4.1690788e+01
 -2.5375380e+01 -1.3877864e+00 -1.8573727e+01 -2.0165102e+01
 -8.3493013e+00  8.6537963e-01 -7.7752814e+00 -4.2694650e+00
  4.6096845e+00 -1.1491668e+01 -4.9007618e-01 -6.4801121e+00
  3.4086540e+00 -2.7925670e+00 -5.7823634e+00  1.1984556e-02]","[0.50589967 0.51254773 0.45021415 0.39513412 0.40775236 0.49965858
 0.46858788 0.45833477 0.48174638 0.44055983 0.4748898  0.43376556]"
test,0,269.3751893320881,"[-3.8246957e+02  5.9739029e+01 -2.9638453e+01  2.7679131e+01
 -1.0499581e+01 -6.0223651e+00 -1.8866972e+01 -1.9462448e+01
 -9.6904917e+00 -1.2248992e+00 -6.7662368e+00 -1.1966833e+00
  3.7466159e-01 -9.3139830e+00  1.4041606e+00 -7.4103479e+00
  1.4257562e+00 -2.1259243e+00 -5.9118152e+00  7.9552096e-01]","[0.55012465 0.4983415  0.42357898 0.37172547 0.4494184  0.45510167
 0.47288164 0.39654955 0.3512276  0.382293   0.37478843 0.44344488]"
test,0,243.17286335955035,"[-382.26968    101.228455   -57.75624     25.804487    -8.792808
  -17.428911   -22.784937   -19.765593    -6.457213     2.097474
  -11.100377    -1.6162786   -1.0232635  -13.862001     4.526865
  -10.439138     1.2564682   -1.8950284  -10.766864     1.0120122]","[0.37514088 0.34609854 0.37406367 0.33829966 0.32411206 0.40943736
 0.4025806  0.3435211  0.309434   0.3319893  0.4017827  0.4136751 ]"
test,0,277.4556279043176,"[-412.78415     39.164703   -28.06109     52.769352    -6.7172117
    3.2031846  -20.953625   -15.209234   -10.6327      -1.900337
   -3.5109198   -4.813027     2.4257872  -10.520148     1.371395
   -5.8686724    2.6170473   -1.7363043   -4.133459     4.154361 ]","[0.4437335  0.51743126 0.5391499  0.45076266 0.565043   0.64070266
 0.5791205  0.46679834 0.425658   0.45673057 0.4464478  0.36558643]"
test,0,277.08886537173106,"[-3.65111694e+02  7.70788956e+01 -3.63787537e+01  1.42266493e+01
 -9.85139751e+00 -1.53588724e+01 -9.86861229e+00 -2.39427261e+01
 -1.18194799e+01  1.15602064e+00 -1.00308952e+01 -2.19964433e+00
 -1.34298730e+00 -1.06422415e+01 -5.21396875e-01 -3.85205817e+00
 -2.39551008e-01  1.65089762e+00 -2.98496747e+00 -3.70100141e+00]","[0.46250245 0.40318957 0.41113898 0.3305122  0.34978592 0.42257714
 0.4964317  0.39487875 0.3323628  0.35567546 0.33417764 0.4017962 ]"
test,0,285.05622763303404,"[-379.50162     66.791405   -47.496864    14.788663   -20.727566
   -3.2801995   -7.3692217  -14.096852    -6.347447     4.1595364
   -3.1637826   -3.0103624    2.6525118   -9.955557    -0.6307114
   -5.224792     3.8417315    1.2461601   -7.373318     3.732443 ]","[0.46088782 0.465087   0.41727328 0.44664106 0.4881957  0.6098494
 0.59192497 0.48371762 0.40360904 0.40947762 0.41614813 0.44361636]"
test,0,274.6172884229477,"[-3.7629593e+02  8.3170845e+01 -4.9285759e+01  2.9734350e+01
 -1.3872452e+01 -3.3566468e+00 -1.4072108e+01 -2.6680416e+01
 -1.0421951e+01  5.5433373e+00 -7.5220108e+00 -3.8914788e+00
  1.0045289e+00 -1.2813779e+01  1.6302952e-01 -5.9112587e+00
 -5.8440578e-01 -3.0903974e+00 -6.5376654e+00 -1.8404592e+00]","[0.44753098 0.36137336 0.3881945  0.40489906 0.46014112 0.42669448
 0.4636728  0.4261003  0.38384968 0.41837344 0.44756636 0.46032724]"
train,0,282.20720401610504,"[-384.9252      40.21488    -36.30389     38.121025    -5.4475403
   -3.7245245  -16.468138   -15.481491   -14.023841     3.5820363
   -5.836933    -8.6621685    4.1680183   -3.1991885   -3.6462755
   -9.8351965    7.785432    -4.988365    -1.1119485    5.3817124]","[0.4179362  0.41998672 0.40659413 0.32358643 0.39618316 0.51485056
 0.51997066 0.48121092 0.4251249  0.41864842 0.37037387 0.43129492]"
train,0,279.6008978539163,"[-387.96765      71.74882     -42.471836     32.798595    -17.23756
   -0.94974875  -15.511903    -22.63112     -16.942667      1.869787
   -4.1009383    -8.484184      6.4909606    -2.2797477    -3.795259
   -7.696096      3.3396797    -6.261409     -0.9437493     0.61874014]","[0.44992658 0.40350878 0.35445264 0.40657234 0.46976385 0.541988
 0.47616726 0.4650562  0.47986272 0.47996575 0.45098212 0.48288772]"
train,0,296.6564347313608,"[-379.91766     49.831467   -35.966976    25.22348    -18.59823
   -0.5820534  -15.363272   -20.892088   -12.285555     0.6528624
   -5.728272    -7.4246874    8.508185    -2.5067039   -5.953892
   -7.170586     3.3963861   -1.1366599    2.0813136    5.9335594]","[0.47663733 0.4739369  0.43689224 0.4187274  0.5261143  0.6089222
 0.5754895  0.5703699  0.4950402  0.45810843 0.41400757 0.40141615]"
train,0,257.49076448058247,"[-3.9690512e+02  7.7468460e+01 -3.6273312e+01  2.8662764e+01
 -5.9837580e+00 -2.5528088e+00 -1.6209471e+01 -2.3073156e+01
 -1.6605829e+01 -1.8590864e+00 -9.9887838e+00 -4.7676425e+00
  5.2585263e+00 -1.1321569e+01 -2.1171584e+00 -5.5434208e+00
  2.0074545e-01 -2.5135732e+00 -4.8046288e+00 -1.5602564e+00]","[0.4330987  0.4278228  0.39686733 0.3850878  0.4160744  0.4146686
 0.37348497 0.40572077 0.29154325 0.2719968  0.32538798 0.40785897]"
train,0,258.16068457906687,"[-4.2131631e+02  8.6964684e+01 -4.2191025e+01  3.2752823e+01
 -3.7515483e+00 -4.9961729e+00 -1.4360185e+01 -1.9797457e+01
 -1.0059516e+01  2.5845122e+00 -7.9993615e+00 -6.9417176e+00
  4.4724450e+00 -5.5363126e+00 -5.7458715e+00 -8.3661327e+00
  3.0703986e+00 -3.6095726e+00  4.5542594e-02  4.5773525e+00]","[0.45013478 0.4630077  0.38698262 0.3420322  0.45732325 0.5227317
 0.4786452  0.4439768  0.40947467 0.3705779  0.37604895 0.35796902]"
train,0,256.0830556090523,"[-4.2559888e+02  8.3950890e+01 -3.0637789e+01  3.0123632e+01
 -8.1129837e+00  4.4650331e+00 -1.2432323e+01 -1.3631468e+01
 -1.2502041e+01  3.3723691e-01 -6.9077983e+00 -9.9755526e+00
  3.1773448e+00 -6.1142278e+00 -3.2249584e+00 -1.2125786e+01
 -7.3478621e-01 -6.9377422e+00 -4.4934835e+00  6.2929463e-01]","[0.44113624 0.40410668 0.33851826 0.2746524  0.376203   0.42986888
 0.4208907  0.4184927  0.40141642 0.44859377 0.4709514  0.4597467 ]"
train,0,261.58958449786894,"[-430.0406       76.45041     -31.264984     41.102398    -12.475716
    4.426508     -6.0774455   -13.695719    -12.305128     -0.59142685
   -5.9704604   -10.227324      4.165292     -2.5592864    -4.3800664
   -7.357812      1.5457119    -6.5364375    -2.8842964     1.5119581 ]","[0.5293478  0.45502272 0.40529844 0.37291795 0.5335458  0.5392134
 0.44219455 0.4853214  0.44957632 0.4605386  0.43314573 0.42975625]"
