set,label,f0,mfcc,cqt
val,0,130.61026169904204,"[-4.00405670e+02  1.27102867e+02 -1.95017757e+01  1.01591339e+01
 -1.08160353e+01  6.56842995e+00 -1.39361963e+01  1.07412968e+01
 -1.03081808e+01 -1.55655775e+01 -4.27157491e-01 -9.77075958e+00
  1.05274785e+00 -7.75976515e+00 -2.09155679e+00 -2.48402071e+00
 -8.57304394e-01 -8.31435204e+00 -2.33290195e+00 -1.42441224e-02]","[0.45466426 0.5077708  0.47404936 0.5425614  0.5373167  0.62147737
 0.5300452  0.4724244  0.43905714 0.42303383 0.39267817 0.38604453]"
val,0,169.86216475775072,"[-4.0501965e+02  8.1709427e+01 -2.8581116e+01  2.7936121e+01
 -6.3599730e+00  1.6372280e+01 -1.2854989e+01  7.8465366e-01
 -2.2726254e+01 -6.4614244e+00 -3.6395255e-01 -1.1448841e+01
  1.6992760e+00 -1.0844639e+01  4.8698645e+00 -3.1669457e+00
  5.4010005e+00 -1.6211683e+00 -1.0632222e+00 -1.5943403e+00]","[0.42856774 0.42303157 0.46489164 0.48392496 0.578834   0.67441213
 0.6327803  0.50604194 0.4937507  0.4582991  0.43485224 0.42944297]"
val,0,144.74192382334437,"[-3.52169647e+02  1.13420013e+02 -2.51929607e+01  1.35875158e+01
 -6.84973907e+00  3.35422516e+00 -1.56210041e+01  8.07111168e+00
 -2.51773529e+01 -1.49449024e+01 -3.25737023e+00 -1.27604265e+01
  3.34616971e+00 -1.14074945e+01 -1.51856112e+00 -4.23388767e+00
  2.48527694e+00 -5.72926855e+00 -3.52364016e+00  1.70774877e-01]","[0.4650312  0.53522587 0.4376154  0.49811783 0.5398863  0.5545904
 0.48727387 0.48676273 0.43168527 0.4438217  0.4365729  0.4585895 ]"
val,0,135.1008923187774,"[-3.74035614e+02  1.02759415e+02 -2.08443565e+01  2.35245857e+01
 -2.53740698e-01  8.25164127e+00 -1.85319443e+01  7.60718012e+00
 -1.28877029e+01 -1.46260643e+01 -4.76838017e+00 -1.13673449e+01
 -1.85956573e+00 -1.06222458e+01 -1.88390625e+00 -2.27124238e+00
  1.76200533e+00 -8.61756992e+00  1.61255419e+00  3.04872682e-03]","[0.44741985 0.42217636 0.40757835 0.49619803 0.62259257 0.70155007
 0.603662   0.51623374 0.46514603 0.37436804 0.37993914 0.45711017]"
val,0,147.9808084164542,"[-3.7904395e+02  1.0206928e+02 -1.8280640e+01  7.7943759e+00
 -6.9553123e+00  1.0200840e+01 -1.8216276e+01  2.7330029e+00
 -1.3195386e+01 -9.6368189e+00 -8.0833040e-02 -5.9853711e+00
  1.2986544e+00 -7.5995231e+00  3.0733267e-02 -2.3063030e+00
  1.2989355e+00 -8.0368414e+00  4.1156669e+00  4.4546270e-01]","[0.4245888  0.4944619  0.5071412  0.5843354  0.5984394  0.6083543
 0.5528012  0.5907834  0.4850482  0.40092668 0.3737012  0.34627482]"
val,0,151.11608783268852,"[-337.8569     111.128296   -28.395294    12.12175      2.606345
    9.517867   -20.205036     3.2250419  -17.553028   -14.778316
   -4.8488517  -13.013304    -3.6361067  -11.5986805   -2.7975378
   -4.469754     1.9200459  -11.102399    -3.2339883    1.0171767]","[0.40498352 0.448091   0.46796954 0.5245544  0.5579601  0.57362163
 0.6090296  0.5387378  0.52404815 0.47855636 0.39514124 0.38165197]"
val,0,170.87310532800763,"[-3.6889285e+02  1.0711984e+02 -2.0309593e+01  9.2878723e+00
 -1.0292724e+01  9.2662725e+00 -1.7660677e+01  1.2034428e+00
 -8.1924896e+00 -1.5518263e+01 -3.6309521e+00 -6.2316375e+00
 -1.5708230e+00 -1.0912742e+01 -2.9034731e+00 -1.7354054e+00
 -1.9658942e+00 -1.0162768e+01  1.8384315e-01  1.0085562e+00]","[0.4451726  0.5414472  0.49755856 0.57871944 0.62267464 0.6995948
 0.65107816 0.49401185 0.4052497  0.4097588  0.43938497 0.43119687]"
val,0,159.67184656962064,"[-340.84824    103.53441    -29.526663     6.549366    -7.6767573
   11.576103   -19.160786    -4.385167   -13.485584   -18.535295
   -6.0710545   -9.169705    -3.270477    -8.227369    -0.8563853
   -2.3954647    0.6315497   -6.6334176   -0.7976254   -0.8616038]","[0.51598877 0.5368554  0.4891029  0.48229146 0.49029806 0.5652723
 0.5147178  0.48584655 0.49454316 0.5100294  0.4304295  0.4514029 ]"
val,0,160.494679285958,"[-390.0733      103.66438     -18.758574      4.148965    -13.676291
    3.0169134   -21.143604      3.2191877   -13.871767    -11.867335
    2.7741187    -9.7435        0.41249296   -4.3183274     0.82337636
   -4.20077      -1.1444122    -5.4299893    -0.9756686     0.50934696]","[0.44263116 0.57980037 0.5134741  0.555101   0.5713385  0.62463194
 0.6399067  0.4977583  0.392684   0.3794429  0.39749634 0.39837205]"
val,0,169.05334785109937,"[-3.6004959e+02  9.8827583e+01 -2.3954195e+01  6.3467712e+00
 -1.7094925e+01  9.6325579e+00 -1.4477119e+01  1.7688861e+00
 -1.6649698e+01 -1.1655929e+01 -4.2726798e+00 -8.0573587e+00
 -2.6242864e-01 -1.2975354e+01  1.4834310e+00 -3.1469104e+00
  2.2091310e+00 -7.5256953e+00 -2.2860932e+00  2.1518145e+00]","[0.5001891  0.5203228  0.48073116 0.5178705  0.56091833 0.6578587
 0.6071571  0.5198221  0.45169517 0.4391783  0.42574078 0.47819754]"
test,0,171.7255586766569,"[-359.47028    101.240036   -22.815094    11.347466   -10.472743
    5.9244056  -15.810297     1.2599229  -13.348377   -10.460147
   -4.3333883   -6.8885155   -0.8311623   -8.939461     2.3659286
   -4.4493866    0.5147297   -8.52172     -1.8305354    1.1175662]","[0.50632346 0.55204535 0.5175528  0.5854739  0.58451676 0.6905147
 0.60344213 0.5129445  0.47680134 0.513494   0.4661944  0.49340212]"
test,0,172.29065014838955,"[-3.62930847e+02  1.03929749e+02 -2.24691391e+01  9.92769146e+00
 -1.35733957e+01  6.95884895e+00 -1.32483797e+01  1.93763077e+00
 -2.38641701e+01 -1.22150307e+01 -2.91179514e+00 -4.15050316e+00
  7.56453085e+00 -1.28103895e+01 -2.28938174e+00 -3.35389018e+00
 -6.39894903e-01 -1.07973938e+01  2.40765706e-01 -1.11330116e+00]","[0.47675794 0.50082326 0.5054524  0.57554215 0.5346222  0.5680005
 0.55508447 0.47435513 0.42241767 0.4445724  0.50640684 0.5006697 ]"
test,0,191.36405530298387,"[-3.62386566e+02  1.15210045e+02 -1.90829182e+01  1.26779127e+01
 -1.10614204e+01  1.14438868e+00 -1.79739819e+01  2.28949261e+00
 -1.39307060e+01 -1.39342375e+01 -6.81230927e+00 -9.28480625e+00
  1.45521104e+00 -1.44615202e+01 -3.25235581e+00  2.17999890e-01
 -2.18591452e+00 -1.00288973e+01 -1.54886886e-01 -3.62138748e-01]","[0.43812218 0.39017057 0.37281242 0.4383898  0.5442673  0.6959677
 0.622765   0.48867092 0.39130297 0.4068588  0.44952118 0.43877912]"
test,0,182.74346685933995,"[-376.5943       87.46067     -13.349636     29.12697      -2.9964519
    2.1530151    -9.785618     11.49129     -16.133385    -14.622691
   -6.707324     -8.982475      0.50692314   -9.335657      3.1474254
   -2.2977731     1.3450623    -6.7982216    -1.0375079     1.1244805 ]","[0.46532655 0.4891129  0.5097123  0.49862632 0.5657071  0.6161339
 0.67911506 0.5176428  0.44793764 0.4063166  0.43402702 0.45260814]"
test,0,164.50405888062255,"[-360.93985      98.17103     -34.440434     22.132381     -3.6569383
   17.065163    -21.372612      3.6577473   -18.364708    -14.075684
   -5.3206387   -12.689722      0.69106114  -10.728805      1.0159578
   -6.4766827     3.7666779    -5.697312     -2.462643      1.8642718 ]","[0.4055798  0.4335601  0.48114887 0.55359894 0.6001845  0.6949304
 0.6319258  0.5069377  0.43693435 0.3734821  0.38062248 0.41676027]"
test,0,174.79853844857394,"[-3.7155698e+02  8.6398499e+01 -2.5145004e+01  2.2475975e+01
 -3.0422266e+00  7.0094070e+00 -2.0273262e+01  2.8984812e-03
 -1.4633700e+01 -1.6775623e+01 -4.7032738e+00 -8.2428932e+00
 -1.5042197e+00 -1.0462408e+01  6.8164164e-01 -2.3214247e+00
 -5.0150180e-01 -6.7373986e+00 -1.3172097e+00  2.8418097e-01]","[0.3741767  0.43663684 0.44890544 0.5159308  0.61528    0.67233247
 0.6956506  0.51212674 0.40560383 0.3614795  0.33058468 0.3367336 ]"
test,0,166.9281011751943,"[-3.9870361e+02  1.0320426e+02 -1.0735107e+01  1.8632607e+01
  3.1833109e-01 -1.6951301e+00 -6.4913783e+00  7.6025338e+00
 -1.3756824e+01 -1.6875223e+01 -6.0467739e+00 -9.0182590e+00
 -1.3755744e+00 -6.4964147e+00 -2.8742306e+00 -3.8838093e+00
 -1.6413740e+00 -7.1958828e+00 -1.7942505e+00  1.7354918e+00]","[0.46686754 0.5486963  0.4830714  0.49585554 0.6262424  0.7324054
 0.6048549  0.50605726 0.39940083 0.4016642  0.40330422 0.44970942]"
test,0,168.3457066930847,"[-3.5020132e+02  1.0525566e+02 -2.8203983e+01  2.5313457e+01
 -8.2748480e+00  5.9094725e+00 -2.0828632e+01  3.8596954e+00
 -1.7529337e+01 -1.4715476e+01 -4.5997581e+00 -1.0783782e+01
 -8.6501372e-01 -1.1696735e+01  1.8745316e+00 -8.1354570e+00
 -3.1920290e-01 -5.8463364e+00 -3.2972791e+00  1.1036853e+00]","[0.45992637 0.5415306  0.5080538  0.5840295  0.65516585 0.65637714
 0.6003384  0.52182764 0.42953834 0.43670645 0.43045363 0.43207404]"
test,0,141.05060039602031,"[-405.29846    106.4109     -21.48012     24.995886    -9.365406
    7.2999516  -12.43003      6.0396423  -19.581982   -15.9724045
   -1.5724914  -11.804286     0.86815     -9.109263    -1.7811953
   -6.838111    -0.9427119   -7.699113    -3.1914856    2.1958215]","[0.45541802 0.45258686 0.4564959  0.4456029  0.56403506 0.65251535
 0.48799694 0.4552751  0.47487572 0.4924171  0.45526546 0.42948684]"
test,0,156.47053806229715,"[-4.0765601e+02  1.2472228e+02 -2.3177624e+01  2.1404869e+01
 -1.0197954e+01  8.2871962e+00 -1.6070795e+01  9.9767580e+00
 -1.6938311e+01 -2.3805933e+01 -3.2094643e+00 -8.6881523e+00
 -1.3201153e+00 -1.1573872e+01 -5.4874241e-01 -4.4007077e+00
 -5.8078809e+00 -1.1113310e+01 -1.5773069e+00 -2.9929268e-01]","[0.4177806  0.44636145 0.41095108 0.43425366 0.51279354 0.56253093
 0.5320611  0.565394   0.4234729  0.3500863  0.36918432 0.42446947]"
test,0,144.57763612190595,"[-342.21683    126.03233    -26.428827    10.105455   -16.58772
    4.3076735  -18.442062     3.613684   -23.526035   -18.560299
    1.6454437  -14.301319    -2.076689    -8.194869    -3.2101774
   -7.20446     -2.0596004   -9.32698     -4.6144595   -0.9896451]","[0.42241102 0.46773744 0.4409653  0.3922397  0.5089597  0.6252305
 0.52900654 0.5001049  0.4318965  0.40277123 0.39358702 0.42915657]"
test,0,174.98592374949348,"[-337.63626    104.74702    -27.555109    17.346838    -1.4116672
   -3.2899637  -14.986888     1.9167728  -21.042063   -17.83228
   -4.4678555  -14.55143     -3.6713004   -7.474679    -3.3629503
   -5.3994284   -1.675776    -7.358918    -3.6413357    0.9116728]","[0.4794275  0.5256071  0.5177916  0.53771305 0.62177813 0.5867264
 0.5182344  0.49301523 0.47191527 0.41682544 0.38140854 0.43639037]"
test,0,167.5921838237382,"[-3.5981534e+02  8.4237587e+01 -3.2227974e+01  3.6875942e+01
  8.3975964e+00  4.1824002e+00 -1.9402672e+01  6.0450010e+00
 -1.5361661e+01 -1.1892205e+01 -7.1412563e+00 -1.2207080e+01
  3.6812868e-02 -1.1663216e+01 -6.1812735e-01 -4.3641105e+00
  1.6601529e+00 -6.4795651e+00 -2.7407761e+00  5.8653629e-01]","[0.43740126 0.46223956 0.47561744 0.5299841  0.60334903 0.64792717
 0.598609   0.4807729  0.42210984 0.42923108 0.43193293 0.39981133]"
test,0,144.32704645408984,"[-3.5075357e+02  1.1849937e+02 -2.7800810e+01  9.1908894e+00
 -1.5375907e+01 -2.3407495e+00 -1.5779997e+01  5.2442856e+00
 -1.8094280e+01 -1.6587179e+01  1.7617987e-03 -8.3387156e+00
 -1.8052098e+00 -9.8143244e+00 -1.7295287e+00 -4.8995175e+00
 -1.5208960e+00 -6.0250850e+00  3.8353592e-01 -1.6333860e-01]","[0.4314647  0.43849832 0.46160698 0.4733229  0.5735861  0.63875616
 0.5783972  0.50933224 0.43643907 0.43725875 0.35412714 0.37012872]"
test,0,134.99934910608474,"[-339.51395     112.463974    -35.782642     21.718338     -2.5850084
    7.2226806   -28.005552      0.77709657  -16.43802     -16.309498
   -2.2162597   -12.872045     -3.5206409   -10.645405     -2.1141427
   -5.6639853    -2.3220952   -10.274951      1.0199063    -1.2167816 ]","[0.41907907 0.4479129  0.43400848 0.45305797 0.52936465 0.5427671
 0.5783896  0.48572117 0.49643832 0.43747792 0.3422292  0.38769484]"
test,0,208.95974088036976,"[-400.23706    100.42154    -14.503735    19.684158   -16.64004
    4.0363607  -18.751469     3.1103776  -10.568531   -16.093336
    4.5307903   -2.4869163   -1.7682391   -8.211206     0.9592898
   -2.525969    -1.0983261   -4.7664285    3.3549895    2.6642962]","[0.40432632 0.44433826 0.4647704  0.5810363  0.66729254 0.7262641
 0.5556049  0.547076   0.36924186 0.3717532  0.33797577 0.32493865]"
test,0,138.84723797815064,"[-374.6279      108.471725    -30.314806     18.242506     -3.2015967
    6.966262    -20.52869       4.7459383   -12.912988    -19.80434
   -4.088658     -8.34862       2.186218     -7.414048      0.72995687
   -0.7831726    -0.7243149    -7.796233     -0.63396084    0.721468  ]","[0.49029958 0.44257843 0.43064675 0.4288848  0.45780224 0.5338656
 0.5384702  0.5049093  0.4311251  0.44689134 0.48961988 0.5037076 ]"
test,0,185.7259567523697,"[-3.16906982e+02  1.02339729e+02 -3.23983383e+01  1.40955467e+01
 -2.75517712e+01  8.62738991e+00 -2.28387947e+01  2.90168226e-01
 -1.79509506e+01 -2.00218372e+01 -4.59566087e-01 -1.01259165e+01
 -1.19792509e+00 -1.03514032e+01  2.29122233e+00 -4.70802259e+00
 -4.55501890e+00 -5.77332163e+00  3.05027270e+00 -2.09837580e+00]","[0.38069123 0.4839578  0.46431348 0.5178111  0.6395242  0.6339755
 0.5311892  0.53530616 0.50560445 0.45625147 0.37717202 0.35029313]"
test,0,176.6909705887822,"[-331.6917       86.9382      -29.673935      4.4837084   -15.889601
   11.129547    -18.366425     -5.419405    -15.819253    -14.6429405
    0.71222293   -3.3400736     2.2619112    -8.002289      1.0104128
   -3.1539438    -3.0748346    -4.330456      1.4857856    -0.4543532 ]","[0.44250247 0.43581548 0.5105763  0.5840282  0.63324654 0.69455683
 0.5402436  0.4850154  0.38949978 0.36594898 0.34134477 0.3678936 ]"
test,0,144.37721980833825,"[-343.69037    118.15782    -34.71452     19.695574    -9.3063
    5.2786427  -14.771096    -1.500645   -23.341074   -19.359943
    1.37579    -10.722131    -1.7899058   -9.83275     -1.6495448
   -5.3000784   -4.7272363   -8.089703    -3.6666691    0.6114803]","[0.47239295 0.48337826 0.4991248  0.51216644 0.57191676 0.57156974
 0.51731765 0.49511403 0.4183114  0.42300016 0.4329417  0.44234392]"
test,0,155.60294980257612,"[-3.7990292e+02  1.0490127e+02 -2.3754835e+01  1.7293530e+01
  6.8932235e-01  1.8014182e+00 -1.5146131e+01 -1.4723732e+00
 -2.2040064e+01 -1.2696466e+01 -4.0704075e-01 -9.8467255e+00
 -9.4507247e-02 -9.0313311e+00  1.0096354e+00 -3.1722114e+00
 -4.4195099e+00 -5.1456294e+00 -1.2932618e+00  2.2880127e+00]","[0.4101158  0.46832767 0.44942567 0.38948366 0.48631006 0.65258306
 0.74421024 0.5496254  0.46403793 0.3738631  0.3248795  0.3367403 ]"
test,0,154.20700237883796,"[-3.9142123e+02  1.1396503e+02 -3.3650303e+01  1.6761992e+01
 -4.7521763e+00  3.8018405e+00 -1.2888336e+01  2.6437163e+00
 -1.7934164e+01 -1.7808523e+01  4.5640407e+00 -8.4417820e+00
 -2.5042477e-01 -3.5517309e+00 -9.6083903e-01 -4.2240410e+00
 -1.7275853e+00 -4.6243310e+00 -3.5512550e+00  3.0663302e+00]","[0.39896312 0.509958   0.50386375 0.5110774  0.5461959  0.65960884
 0.5640456  0.45511687 0.37723503 0.38548663 0.3497769  0.35388672]"
test,0,153.04139866003806,"[-3.3423730e+02  1.1126630e+02 -3.3550240e+01  1.4793847e+01
 -1.3828217e+00 -2.6681612e+00 -1.4730308e+01 -1.8854296e-01
 -2.0725161e+01 -1.6612047e+01  7.5262450e-02 -1.1605082e+01
 -4.4509802e+00 -6.0918469e+00 -3.4004002e+00 -5.0923491e+00
  4.2244849e-01 -6.1378202e+00 -5.8184948e+00 -3.6282184e+00]","[0.4021138  0.4633449  0.4247959  0.50706047 0.5641393  0.6405315
 0.54358953 0.3719835  0.29887128 0.31395963 0.33285236 0.34407592]"
test,0,154.2458792631998,"[-3.4655936e+02  1.0682423e+02 -2.9541304e+01  1.5809325e+01
 -9.8325405e+00 -3.7133679e-01 -1.8423548e+01 -7.1178885e+00
 -1.7040415e+01 -1.5138143e+01  1.4649870e+00 -8.6521120e+00
 -1.0849881e+00 -2.9400468e+00  7.5548567e-02 -5.4056373e+00
 -1.8772558e+00 -2.8867261e+00 -7.1681151e+00 -4.0822926e+00]","[0.42614472 0.51223004 0.49480313 0.5860761  0.6231985  0.6065809
 0.5167406  0.33371687 0.27202395 0.32799482 0.38003108 0.3945569 ]"
test,0,140.8122410803251,"[-3.50869232e+02  1.00518456e+02 -3.02263832e+01  2.37494736e+01
 -9.93124771e+00  2.57061839e+00 -1.65173950e+01  4.32529449e+00
 -1.63556538e+01 -1.75832634e+01 -7.54855275e-01 -9.27931786e+00
 -8.09508085e-01 -8.98969841e+00 -4.60641026e-01 -3.18069935e+00
 -1.31026089e-01 -4.96838713e+00 -2.06047297e+00 -4.10700947e-01]","[0.3996468  0.40984464 0.42731473 0.47521415 0.54903525 0.60332847
 0.55053717 0.41112095 0.32108712 0.34705183 0.34968802 0.36598507]"
test,0,150.68764653592052,"[-317.2775     130.57475    -44.02819      7.2413864    3.2367618
   -5.005558   -23.127066     0.4690972  -23.344048   -20.860699
   -1.0510651   -8.91553     -2.764044    -8.908226    -3.877976
   -4.7233887   -0.9413699   -8.732959    -2.1705081    1.2584952]","[0.3851004  0.44483638 0.4895573  0.4559394  0.5013452  0.5736573
 0.39833534 0.32968956 0.29130024 0.35450435 0.3587059  0.36744457]"
test,0,131.15602721324643,"[-383.22937     66.52623    -25.161837    37.990276    11.157016
    5.919371   -20.798265     8.849145   -13.125647   -11.997875
   -8.758457    -8.804381    -2.031943    -9.884271     4.657676
   -6.9303527    2.2881594   -5.589043     2.6564982    2.3483937]","[0.34652114 0.41973427 0.40114316 0.40223172 0.52455944 0.709602
 0.7529231  0.47890052 0.33361158 0.31519106 0.29179433 0.283965  ]"
test,0,156.86631860480222,"[-3.4046136e+02  1.1457509e+02 -1.8730581e+01  4.0613804e+00
  7.3334712e-01 -2.4983004e-01 -1.4206875e+01  3.0544951e+00
 -2.4643597e+01 -1.7928986e+01 -4.3423100e+00 -1.4746391e+01
  9.3563706e-01 -9.7465506e+00 -6.9214091e+00  3.7901351e-01
 -2.5830576e+00 -1.0707098e+01 -4.0649763e-01  2.0823703e+00]","[0.49569294 0.5083429  0.5095507  0.48980185 0.5328474  0.6207897
 0.6108667  0.5489068  0.38867968 0.32630688 0.31040072 0.40677565]"
test,0,168.65084387411565,"[-3.43710083e+02  1.06779785e+02 -4.07584953e+01 -2.15766117e-01
 -2.60183830e+01  5.47940969e+00 -1.43591976e+01  2.02808142e+00
 -1.69997196e+01 -1.42179699e+01  7.45748615e+00 -3.64033842e+00
 -1.31949532e+00 -1.16100063e+01  7.55879521e-01 -5.12245655e+00
 -5.29917908e+00 -4.45577860e+00 -6.29219174e-01 -1.13396287e+00]","[0.37521508 0.44618544 0.46803552 0.48640397 0.53208905 0.63759947
 0.6712154  0.5590717  0.49043006 0.3612446  0.33508557 0.3853128 ]"
test,0,164.21347185346892,"[-334.71515    115.36119    -42.713417    10.33409     -9.573434
    1.6591301  -19.219122     2.4267843  -29.137579   -15.8189125
    3.0677032  -10.250822     1.0396594   -9.708183    -0.9784962
   -6.218575    -1.6511632  -11.712906    -3.3353791    1.205884 ]","[0.4525704  0.48361772 0.46030405 0.48779383 0.5834306  0.66141707
 0.5710523  0.477925   0.38943577 0.37755623 0.3666049  0.40656662]"
train,0,165.05529757872318,"[-3.79566956e+02  8.61566391e+01 -3.25382690e+01  2.87506809e+01
 -5.38599157e+00  2.99889064e+00 -1.56838045e+01  1.35754907e+00
 -1.82925968e+01 -1.48861036e+01 -1.71603692e+00 -9.71232414e+00
 -1.80645585e+00 -1.03616676e+01  7.18598843e-01 -5.13896847e+00
 -9.09979582e-01 -5.24384928e+00 -2.36304998e+00  1.72768921e-01]","[0.41720548 0.4548866  0.47125667 0.55101687 0.69725484 0.7473978
 0.58469796 0.42275238 0.3469286  0.35840854 0.36690736 0.36338574]"
train,0,163.66976703828377,"[-357.75287      93.16933     -25.456358     20.772913    -16.930542
    3.4873762   -16.379705      4.0149164   -17.893208    -16.801231
   -3.7865665   -10.555677      2.374995    -10.051377      1.0670356
   -2.6777878     2.6892066    -1.9110147    -4.22553       0.45703128]","[0.40526396 0.4006631  0.40108046 0.43065134 0.51931494 0.6543817
 0.5305345  0.4746223  0.32643217 0.3447949  0.35605487 0.37678638]"
train,0,230.57827274108206,"[-373.57355     70.917046   -25.168818    16.10453    -17.551874
    4.016196   -13.587678     2.7223291  -21.540873   -12.042611
   -3.1557453  -10.857876     2.507751    -8.15157      3.9372694
   -2.1555884    4.8279204   -2.8914802   -2.3984945    1.2657622]","[0.41460723 0.48390687 0.43303332 0.4622846  0.63630164 0.70388
 0.62737846 0.5149269  0.4527608  0.510401   0.44858873 0.43899342]"
train,0,174.14040482864388,"[-363.27097    102.774826   -33.416595    10.056122     4.9164696
    3.6456554  -20.959171    -4.1721697  -23.507242   -17.863634
   -9.210543    -9.774491    -2.5841682  -10.612723    -1.7088742
   -6.4695406    0.8406602   -6.642112    -2.1801145   -0.838459 ]","[0.32806212 0.33547232 0.36014625 0.33170602 0.45984763 0.5992761
 0.5998801  0.5277954  0.3676492  0.28162363 0.23115057 0.27217144]"
