set,label,f0,mfcc,cqt
val,0,295.2375609635437,"[-3.8676794e+02  5.1478344e+01 -4.0108719e+01  5.0089523e+01
 -1.5297440e+01  2.1909786e+01 -1.6690056e+01 -6.9571495e+00
 -1.9716064e+01 -4.2924899e-01 -7.4823418e+00 -1.0719039e+01
  4.8125567e+00 -1.1861817e+01  1.3861444e+01 -1.3101982e-02
  8.8778286e+00 -1.6275196e+00  5.4646921e-01  2.1171573e-01]","[0.43196896 0.44517466 0.38174063 0.45162126 0.5357329  0.64942753
 0.6955561  0.6274819  0.60920256 0.5608558  0.4507639  0.4367094 ]"
val,0,143.53031117841385,"[-3.7456430e+02  1.0012851e+02 -2.7073694e+01  4.0820629e+01
 -1.2887847e+01  3.4846694e+00 -3.2620647e+00 -1.1340571e+01
 -1.9750801e+01 -5.1105337e+00 -1.5281067e+01 -8.1099281e+00
  4.4957761e-02 -1.3643959e+01  8.5505247e+00 -3.2251971e+00
  3.2340178e+00 -1.0296160e+00 -2.0787737e+00 -2.2920239e+00]","[0.49826545 0.43308988 0.38785455 0.4523188  0.51304144 0.53503186
 0.55736154 0.5174054  0.46534348 0.45406651 0.43468112 0.4675878 ]"
val,0,163.30637477336944,"[-4.14590393e+02  8.56850967e+01 -1.71862106e+01  4.81147003e+01
 -1.79995215e+00  8.82909012e+00 -4.96056080e+00  2.03800416e+00
 -2.18838615e+01 -1.03406105e+01 -9.38595009e+00 -8.64743805e+00
  1.50531995e+00 -1.24547358e+01  7.24487448e+00 -4.31978178e+00
  4.66192055e+00  3.18143082e+00 -8.23192522e-02 -1.87145615e+00]","[0.36803442 0.40379232 0.38841325 0.41796845 0.4845404  0.48262417
 0.5533364  0.55493456 0.5367093  0.46996573 0.38155702 0.34663677]"
val,0,106.11774076242429,"[-377.57498     90.37598    -26.182392    28.929344   -12.754856
    5.6231413   -6.894992    -9.60346    -12.052998    -2.6744683
   -9.176543    -7.4541883    4.3878345   -8.296922     5.2485037
   -5.2386956    0.6298963   -1.469573    -2.4922154    2.946439 ]","[0.44956085 0.44311583 0.37961066 0.4366533  0.61172116 0.5790915
 0.6380132  0.68016386 0.6325891  0.5302601  0.4631609  0.4110919 ]"
val,0,137.9262651438911,"[-3.8950378e+02  8.1723564e+01 -2.5408960e+01  3.8421082e+01
  2.1675849e+00  1.5115119e+01 -1.0564546e+01 -1.3647576e+01
 -1.8649025e+01 -3.0603909e+00 -1.0668967e+01 -1.3569388e+01
  3.7959104e+00 -8.0834560e+00  5.0958557e+00 -1.3266847e+00
  1.9498985e+00 -3.5029795e+00 -1.9608537e-02  3.9227858e+00]","[0.41666874 0.397844   0.38256055 0.41218823 0.5339228  0.48217362
 0.5799244  0.68168193 0.5705478  0.459205   0.4059772  0.37708372]"
val,0,142.2151850521125,"[-3.4742184e+02  8.8279465e+01  4.5893615e-01  2.8999250e+01
 -3.5269036e+00  7.5290618e+00 -1.5553433e+01 -7.8809581e+00
 -6.7485118e+00 -2.1166208e+00 -3.2593942e+00 -4.9502001e+00
  2.8977489e+00 -4.5885267e+00  7.2175951e+00  1.2022595e+00
  2.6242785e+00 -2.9186195e-01  1.3871433e+00  1.1531941e+00]","[0.5450656  0.5799895  0.48099226 0.47749656 0.46658927 0.51536655
 0.49838936 0.6726912  0.5481249  0.4359161  0.40409806 0.44838482]"
val,0,170.45949584972732,"[-4.1763980e+02  7.8761742e+01 -2.0617832e+01  3.9686409e+01
 -9.0609045e+00  1.3428888e+01 -1.3618320e+01 -3.8574495e+00
 -1.4052559e+01 -5.7318769e+00 -1.1508914e+01 -7.8936601e+00
  1.0592822e-02 -9.1416254e+00  1.2191981e+01 -4.2455673e+00
  6.6377277e+00  3.7862521e-01 -2.6771793e-01 -8.2802850e-01]","[0.3902299  0.43790886 0.41592142 0.47463268 0.67827225 0.65057826
 0.57253665 0.5141295  0.54572546 0.51318437 0.4594919  0.41159296]"
val,0,179.70893477104067,"[-4.3239392e+02  9.2033264e+01 -1.8735048e+01  2.6920195e+01
 -9.2085924e+00  4.8140073e+00 -1.0464191e+01 -4.0799255e+00
 -1.6951485e+01 -4.6085313e-01 -7.5493279e+00 -5.7188106e+00
  3.2439189e+00 -9.2012463e+00  1.1723637e+01 -4.6713028e+00
  3.7500682e+00 -8.5765496e-02 -2.4753561e+00  6.4395916e-01]","[0.3800587  0.43816826 0.44170788 0.5664193  0.67920107 0.65062493
 0.6350091  0.5535043  0.56001765 0.39207503 0.3776608  0.33756196]"
val,0,142.13956164012012,"[-366.79297     80.69743    -20.341816    19.120348   -15.805179
    6.6428638   -8.025891    -4.515847   -15.005111    -1.008988
   -8.107281   -11.557741     1.9598664  -10.863641     4.9520884
   -2.1497972    1.6959096   -2.1151903   -2.7426305   -1.0521071]","[0.43449304 0.4439984  0.42770177 0.44824228 0.6067931  0.6575356
 0.57411677 0.5241663  0.5134261  0.4692997  0.4035437  0.408475  ]"
test,0,195.9039186111881,"[-3.6096292e+02  7.9647591e+01 -2.7325464e+01  4.5184940e+01
 -1.7034790e+01  1.0229494e+01 -8.2106237e+00 -9.0110226e+00
 -1.5547350e+01 -2.1479752e+00 -1.0970791e+01 -9.8535423e+00
  1.3394377e+00 -1.0572358e+01  1.0826406e+01 -3.1649201e+00
  1.8720117e+00 -1.8363640e+00 -2.0795092e-01 -7.1399277e-01]","[0.45373148 0.45862737 0.42242447 0.55236274 0.6819952  0.57340276
 0.5547488  0.53875494 0.53835267 0.48847374 0.41629028 0.42500082]"
test,0,201.17441236506667,"[-3.8772775e+02  8.7167671e+01 -2.2157969e+01  2.5087873e+01
 -2.0648497e+01  8.9403486e+00 -8.3672028e+00 -1.2321242e+01
 -1.5384821e+01 -5.6688046e+00 -1.3166495e+01 -5.3913736e+00
 -3.7030390e-01 -1.0641162e+01  1.2397702e+01 -4.6448479e+00
  2.0898018e+00  9.5999157e-01 -2.4892710e-01 -4.6255270e-01]","[0.5182019  0.47913116 0.40468988 0.42643973 0.5309193  0.4971528
 0.46943218 0.5317236  0.5924293  0.49183244 0.43288875 0.46184793]"
test,0,178.3973094567754,"[-390.70508     95.64366    -20.155445    26.706537   -12.849419
   -4.3058324   -6.257236   -14.740796   -15.871758    -5.754921
  -12.710057    -4.0187306   -1.4624149  -11.57983      8.160787
   -1.9656277    2.1104474   -1.4999781   -2.911792     0.8489926]","[0.38175088 0.3790602  0.42757684 0.47654828 0.568564   0.73169893
 0.5832541  0.5633902  0.46646416 0.42308733 0.3726932  0.36680055]"
test,0,157.54434866334,"[-436.19507     89.09144    -17.031738    51.40698    -16.166706
   12.7857485   -9.054473     2.4226377  -19.66878     -8.455477
  -11.476229    -7.13331      2.7271543  -14.380787    11.417101
   -5.148119     4.1491556   -2.424257    -1.7984126   -1.9949352]","[0.5615854  0.5720002  0.5162613  0.4970105  0.547126   0.63479346
 0.57881874 0.5705169  0.5347271  0.49297822 0.44306558 0.4482359 ]"
test,0,204.6931311436859,"[-3.95591309e+02  6.76454849e+01 -3.33213844e+01  3.92327805e+01
 -1.21891584e+01  2.01493397e+01 -1.12014046e+01 -7.59662771e+00
 -2.06725540e+01  1.14977665e-01 -9.39218903e+00 -1.15274620e+01
  6.19663334e+00 -1.17867002e+01  9.36653900e+00 -3.25483727e+00
  3.96471620e+00 -3.13584948e+00 -2.50914454e+00 -1.02070522e+00]","[0.3903128  0.4108157  0.37695068 0.42799872 0.5800672  0.72810555
 0.6583214  0.5600268  0.38632712 0.35071874 0.33963165 0.3678944 ]"
test,0,195.75393363784593,"[-392.91434     67.9777     -25.967813    48.296497   -10.998986
   13.64737    -14.302142    -8.160299   -16.662449   -13.367143
  -12.917343    -5.5954466    2.0764356  -12.750444     9.210251
   -3.8947842    2.6595545   -2.106973    -2.2898028    0.5249822]","[0.5161983  0.48766172 0.46581927 0.52592593 0.6207793  0.6886952
 0.64189124 0.6019522  0.5096402  0.45433336 0.4452211  0.4634782 ]"
test,0,130.32713196594776,"[-453.43625     101.03044     -23.07605      40.198757    -11.25137
   10.045869     -6.973859     -1.1382538   -10.069232     -5.687179
   -6.9808636    -5.0521917     0.97736484   -8.494259      7.2712345
   -1.2822204     3.4827855    -5.701907     -1.9603307    -0.9907515 ]","[0.47468388 0.4879072  0.43969518 0.5242083  0.6424622  0.76865554
 0.7736284  0.6226946  0.5302567  0.44080785 0.43178922 0.44313186]"
test,0,185.62415639712222,"[-391.5935       81.79895     -28.998352     52.7144      -16.01218
   14.492274    -14.217004     -7.0938168   -20.751749     -8.652425
  -14.184221     -8.038697      5.882529    -12.726675     12.423779
   -4.67079       3.9657855    -4.083544     -3.5439548     0.45017362]","[0.4290237  0.4571825  0.48199946 0.46577293 0.5367432  0.6304662
 0.5593402  0.5903604  0.51720554 0.4752859  0.38991565 0.3933475 ]"
test,0,140.55689541461476,"[-3.83539001e+02  1.02234497e+02 -3.16515713e+01  4.04142723e+01
 -2.04851246e+01  2.54974246e+00 -5.51305866e+00 -6.99458551e+00
 -1.52240944e+01 -8.25980759e+00 -1.19446945e+01 -7.60660887e+00
 -3.18081403e+00 -1.47191944e+01  8.91778183e+00 -4.29092503e+00
  5.03722072e-01  2.45580733e-01 -2.42874432e+00 -4.64946890e+00]","[0.49294955 0.42671043 0.3756679  0.49560562 0.6111954  0.5861384
 0.4798861  0.51818293 0.40525302 0.4723192  0.41924492 0.4605029 ]"
test,0,212.45522257054566,"[-392.3161      57.51509    -14.9976015   41.67805    -20.307644
   10.594349   -13.840737    -1.3487376  -17.704033   -15.769998
  -12.864367    -5.214932     1.895644   -10.885055    11.954597
   -6.556614     1.4477075   -2.314721    -2.8814845   -1.25524  ]","[0.31044555 0.33594957 0.35479268 0.46063948 0.5368563  0.6000514
 0.56370205 0.56782454 0.48080307 0.46337748 0.3823488  0.3094952 ]"
test,0,156.91796202898124,"[-381.18378      92.1172      -25.9538       29.729206    -21.385715
    5.173261     -7.3733344   -18.11844     -16.598946     -4.0026455
  -13.388895     -6.5878263    -0.83270484   -9.487572     12.5294285
   -4.0871067    -1.9071828    -4.9924073    -5.076649     -1.9639559 ]","[0.4099526  0.35884327 0.35651818 0.40729746 0.5090729  0.677363
 0.5717454  0.5631944  0.47232556 0.44153783 0.4055777  0.41891193]"
test,0,158.94741472026837,"[-394.712       94.266075   -23.207716    35.022423   -19.411236
    3.1354795   -6.1968217   -8.956398   -19.222153    -6.1046467
  -15.638508    -7.0781493    2.5975552  -10.796381    11.290268
   -5.2341123   -1.1129613   -7.6730657   -2.9587522    2.079181 ]","[0.4216515  0.45217183 0.4793204  0.5890654  0.635243   0.65892756
 0.5200267  0.52483356 0.41750407 0.373769   0.3786282  0.38665822]"
test,0,164.28824023229842,"[-368.5602       53.384094    -33.288067     56.561882     -0.54842293
    7.8022017    -8.324642     -4.984859    -16.337954     -6.001655
  -13.409878    -13.989762      0.714762    -12.37556       5.965068
   -1.9681225     1.3554766    -3.1928217    -2.697568     -3.3283815 ]","[0.5761215  0.5686317  0.5052092  0.5083301  0.531586   0.61628884
 0.59005016 0.5551495  0.47184604 0.41605756 0.4038377  0.39546055]"
test,0,156.9718212625508,"[-360.26184    105.209946   -25.827702    33.188053   -27.92879
    1.2338148   -3.6928      -5.117754   -15.613137    -2.8406951
  -10.02287     -5.25699     -2.1591325  -13.160084    10.921095
   -5.6380324    3.882205    -1.3409039   -1.4101204   -3.2120016]","[0.43248135 0.50844544 0.5413657  0.5590262  0.59774464 0.6115101
 0.4828915  0.4493507  0.43749776 0.4103619  0.38494918 0.41147712]"
test,0,174.19752615500394,"[-3.77531647e+02  8.16191025e+01 -3.70947571e+01  5.88050499e+01
  9.35998154e+00  1.90837219e-01 -1.16092539e+01 -1.11900167e+01
 -2.22446537e+01 -1.09100065e+01 -1.59042273e+01 -9.84945011e+00
  1.11846864e+00 -1.25433807e+01  9.93624306e+00 -4.27517366e+00
 -1.04582524e+00 -6.30763292e-01 -2.84214950e+00  1.05717754e+00]","[0.3685627  0.39300674 0.41758293 0.37946963 0.48749503 0.58040905
 0.5753326  0.49776256 0.4377138  0.44204104 0.42377594 0.3897021 ]"
test,0,164.30066024814033,"[-4.17639160e+02  9.89242554e+01 -2.28573551e+01  4.25233879e+01
 -2.54684925e+01 -3.28643227e+00 -3.99599624e+00 -9.01633358e+00
 -1.22072525e+01 -4.48236561e+00 -5.33128262e+00 -5.55994129e+00
 -3.09928036e+00 -1.04755926e+01  7.07035112e+00 -2.01128459e+00
  2.52365208e+00 -3.11452270e-01 -1.33775258e+00 -1.49814284e+00]","[0.41452804 0.4555818  0.48529404 0.5819146  0.6231763  0.68161994
 0.6066132  0.5784316  0.48471424 0.47259435 0.3896876  0.34324706]"
test,0,164.0983985719074,"[-4.2951120e+02  9.1513748e+01 -2.7563286e+01  3.5777977e+01
  1.6959913e+00  7.5210075e+00 -5.5036583e+00 -1.0550513e+01
 -2.3631426e+01 -1.0034565e+01 -1.0863600e+01 -7.4415975e+00
  2.8191392e+00 -1.2480923e+01  5.5823040e+00 -1.7010276e-01
  8.7367463e-01 -1.2718766e+00 -1.4736489e+00 -1.2600490e+00]","[0.45095024 0.47902346 0.45023584 0.44952247 0.53346324 0.65731186
 0.6027833  0.57464516 0.47565833 0.438207   0.40228963 0.3777948 ]"
test,0,219.43477425720465,"[-3.5326010e+02  7.5434395e+01 -2.9741463e+01  4.5253075e+01
 -3.3120949e+01 -3.3026645e-01 -9.4794970e+00 -8.1687336e+00
 -1.8675354e+01 -4.9915943e+00 -9.7229319e+00 -7.2098460e+00
 -2.9731762e+00 -1.3312464e+01  1.3459317e+01 -4.3144407e+00
  3.3077776e+00 -1.0761018e+00  4.6183236e-02 -3.5864754e+00]","[0.45968556 0.38717395 0.36099732 0.47974318 0.56019664 0.6329851
 0.61752635 0.6204014  0.52629614 0.49497044 0.41679427 0.42660227]"
test,0,166.8298526151479,"[-3.86622467e+02  8.56755219e+01 -2.91270885e+01  3.04525261e+01
 -2.56280766e+01  1.05895405e+01 -1.15763044e+01 -8.31016922e+00
 -1.56427584e+01 -3.87632656e+00 -1.00723047e+01 -4.56691980e+00
  2.54215145e+00 -1.44937153e+01  8.17844582e+00 -5.07036352e+00
  3.26066303e+00 -1.69642937e+00 -3.15773219e-01 -2.87554622e+00]","[0.4657768  0.46467957 0.4462144  0.5668069  0.726676   0.66137636
 0.53921324 0.5091656  0.4635245  0.4333717  0.39099082 0.4194878 ]"
test,0,205.99956409459384,"[-360.08176      80.432236    -32.140984     39.527092    -27.00659
   13.70781     -14.53118      -5.6288843   -16.649122     -9.390851
  -13.349201     -8.775944     -0.63315666  -14.51559      11.267442
   -6.8362803     3.6355796    -2.7684436    -2.2585542    -2.6930976 ]","[0.4955563  0.53174514 0.4327966  0.445624   0.49072    0.5768548
 0.55349034 0.5041032  0.4727017  0.4339125  0.39495182 0.43066874]"
test,0,173.42388818857373,"[-410.73694     94.42645    -30.935667    36.93349     -7.451795
    1.7369448   -6.603296    -4.503442   -17.439365    -4.846403
  -12.571852    -8.807284     2.7370179  -11.9334755    4.7979527
   -1.100194     3.0587041   -5.621188    -2.4399998   -2.0275586]","[0.4866127  0.5428129  0.5135536  0.5259148  0.62572914 0.63223654
 0.6166167  0.564656   0.49129888 0.45414838 0.41483542 0.39402902]"
test,0,177.82827666049337,"[-366.12204     97.25473    -47.62696     33.041416   -11.607996
    6.432499    -5.0634475   -2.536023   -24.593409   -11.063079
  -11.276983    -9.435192     2.5864217  -11.677566     5.126155
   -3.4752944    7.1388674   -3.3528705   -2.9123156   -0.9830313]","[0.37895867 0.43795976 0.5038266  0.5434517  0.61739814 0.61020654
 0.5341366  0.5455366  0.46376908 0.40746695 0.382366   0.33830747]"
test,0,182.81001599759958,"[-3.6828641e+02  9.2235794e+01 -2.7329712e+01  3.8733578e+01
 -1.2852268e+01 -3.6370878e+00 -2.9603593e+00 -6.9195747e+00
 -1.9623087e+01 -1.0997423e+01 -1.5674599e+01 -6.9358044e+00
  1.6358911e+00 -1.2082858e+01  1.0419264e+01 -6.2663263e-01
 -2.4832630e-01 -1.8841754e+00 -2.8985636e+00 -1.9971416e+00]","[0.37170014 0.38148975 0.3606751  0.41260004 0.5126113  0.55409145
 0.5113762  0.48264843 0.46457165 0.5117535  0.4715057  0.40341756]"
test,0,159.2746027123419,"[-387.43118     84.99908    -38.84149     47.95481    -23.878729
    4.677281    -8.510046   -13.104755   -19.040907    -5.1985073
   -9.24063     -4.842518     1.2541741   -9.670162    14.443355
   -4.529451     1.9508562   -2.7709363   -1.1224831   -0.8392871]","[0.41570827 0.46606556 0.40806955 0.4542028  0.5079801  0.572817
 0.64395607 0.6455218  0.5954171  0.47058532 0.40413183 0.3730376 ]"
test,0,141.54568942042417,"[-390.2392      86.46578    -33.231472    42.67572    -18.329361
   14.748587   -12.23931     -7.188413   -14.500705    -8.659472
  -18.889454    -9.725433     2.202627   -15.274584    13.537745
   -3.4682395    0.6243412   -3.3199072   -4.25296     -3.966919 ]","[0.44479933 0.41078264 0.41523248 0.5087217  0.540045   0.6048797
 0.51116943 0.553573   0.4786419  0.45746803 0.40167597 0.4060761 ]"
test,0,175.39103291863722,"[-3.7368820e+02  1.2276993e+02 -4.6758942e+01  2.2104382e+01
 -9.0601673e+00 -4.7008672e+00 -1.0766578e+01 -1.5071021e+01
 -2.0880159e+01 -1.2205613e+01 -1.5691065e+01 -5.3142772e+00
  5.0049943e-01 -8.7980719e+00  5.7913227e+00 -3.0304914e+00
  2.4264985e-01 -8.3447618e+00 -4.0992298e+00 -3.0027602e+00]","[0.32143167 0.36351827 0.38721415 0.46442118 0.512212   0.56750494
 0.5589906  0.50281054 0.4084249  0.3951978  0.34457833 0.34054637]"
test,0,184.18795940718147,"[-433.15564     62.962032   -29.646858    56.20686     -3.1202557
   21.1548     -13.81706     -4.208955   -17.783783    -6.7424297
   -7.4228272   -7.8766203    7.000514   -12.443203     8.795422
   -5.255325     0.589599    -1.1957403    1.3843428    1.4881659]","[0.3589743  0.40459406 0.3816467  0.4646753  0.5738719  0.72082406
 0.588895   0.5522289  0.44321358 0.37403446 0.3555032  0.34308514]"
test,0,165.32376214754143,"[-4.0195721e+02  1.2360000e+02 -2.1131315e+01  1.3293058e+01
 -1.1195397e+01 -6.7923369e+00 -4.7724488e-01 -9.6056461e+00
 -2.0291908e+01 -8.6654644e+00 -1.5971812e+01 -5.5827599e+00
  3.8955810e+00 -1.1094333e+01  5.9004283e+00 -1.9184221e-01
 -4.1210914e+00 -6.8682456e+00 -2.5776339e+00  2.8318396e+00]","[0.5326489  0.37462893 0.3206638  0.39740068 0.5057333  0.5994157
 0.50662786 0.50583225 0.39370164 0.34655517 0.35620186 0.49260384]"
test,0,148.2096711639793,"[-3.8296185e+02  1.1074278e+02 -2.7828314e+01  3.9801102e+01
 -2.5304869e+01  7.0922117e+00 -7.3281870e+00  4.7421775e+00
 -2.4443703e+00 -3.4787350e+00 -2.4361087e-01 -4.8112049e+00
  6.5916710e+00 -3.6374950e+00  9.4948092e+00  1.1457946e+00
  2.3153827e+00  2.4286370e-01  2.7890213e+00  6.0357040e-01]","[0.4812889  0.53053874 0.46986637 0.5480908  0.60144484 0.51155424
 0.41568246 0.4940983  0.46193963 0.5664258  0.4136959  0.39978826]"
test,0,133.1007943914284,"[-3.71116211e+02  1.12594986e+02 -2.44939518e+01  4.25898819e+01
 -1.13175001e+01  1.17724600e+01 -5.97104979e+00 -5.50888777e+00
 -1.08410482e+01  6.49746656e-01 -4.17999411e+00 -5.99059868e+00
  1.23323994e+01 -5.24665928e+00  5.41500759e+00  1.60041535e+00
  3.85694098e+00 -2.70245886e+00  3.42844188e-01  9.47822094e-01]","[0.4919151  0.46653196 0.39713073 0.4570773  0.50231946 0.53807145
 0.4901028  0.5495854  0.530712   0.5157417  0.4250196  0.42778516]"
train,0,158.5326275078202,"[-378.10092     69.28903    -40.89465     54.17988    -18.169834
   14.639455   -11.71629     -3.9459028  -16.411228    -8.418475
  -13.940151   -10.951037     3.8748703  -11.46581     13.281093
   -6.0540934    0.9166011   -1.708628    -4.6903      -3.4808574]","[0.35951582 0.4136841  0.48524868 0.5559344  0.596556   0.6295887
 0.55309695 0.4550645  0.42256132 0.37255383 0.34773538 0.3264335 ]"
train,0,147.51004012634718,"[-390.79303      76.607475      0.94777143   44.541042    -14.858759
   13.722446     -7.6636424    -4.6415806   -11.404646     -2.2881336
   -4.6558957    -6.3260145     6.1580234    -5.5074506    10.667415
    0.9213794     6.082649      1.0130584     0.54029685    1.9605819 ]","[0.46108842 0.4875737  0.43504435 0.43899783 0.5241171  0.62737256
 0.5498769  0.6579534  0.4876749  0.45724526 0.41399303 0.42307588]"
train,0,181.45439997290865,"[-4.1118405e+02  6.8388901e+01 -2.0310305e+01  3.6942017e+01
 -1.6048643e+01  8.2970886e+00 -4.2023525e+00 -7.2782640e+00
 -1.7287756e+01 -5.9242525e+00 -9.4863243e+00 -4.9093914e+00
  6.2577415e+00 -1.2204294e+01  1.0045864e+01 -6.1341947e-01
 -1.4615786e+00 -6.0959530e-01  2.4543086e-02  2.8048027e+00]","[0.36528432 0.42583695 0.42163944 0.45632243 0.51115334 0.6604813
 0.68295455 0.5376587  0.4653638  0.37767062 0.34303564 0.30431077]"
train,0,144.6574667193089,"[-3.8194818e+02  9.7893440e+01  1.8262448e+00  3.9089806e+01
  2.4633808e+00  1.2602766e+01 -1.1133434e+00 -5.1379762e+00
 -1.3018972e+01 -3.2613773e+00 -4.3087530e+00 -9.6472759e+00
  3.7444561e+00 -5.5076313e+00  6.3699751e+00  8.1836008e-02
  9.4326943e-01  3.5500476e+00 -2.5892277e+00  3.1329961e+00]","[0.44259393 0.39341325 0.27939016 0.32517615 0.38330242 0.5502053
 0.5232617  0.53680193 0.42180234 0.4313708  0.47536546 0.4461798 ]"
train,0,136.02638345359355,"[-3.9014450e+02  9.0169502e+01 -2.2893717e+01  2.3491714e+01
  2.6155148e+00  2.0748355e+00 -7.8192668e+00 -1.3540777e+01
 -2.2065598e+01 -7.2602711e+00 -1.0416603e+01 -7.0438251e+00
  4.8001919e+00 -7.9696617e+00  4.4990010e+00 -9.4691299e-02
 -3.4175632e+00 -7.7836428e+00 -3.0559797e+00  1.0980788e+00]","[0.4182052  0.40000176 0.36804017 0.39161745 0.5029371  0.5369749
 0.52690613 0.6097879  0.56060785 0.44211894 0.3980552  0.39681876]"
